filename,sentence
AP_2021.txt,"j) Deferred income tax liabilities decreased by ₱160.00 mn, or 21% (from ₱745.00 mn to ₱585.00 mn), mainly due to the application of the provisions of the CREATE Act."
AP_2021.txt,"k) Other noncurrent liabilities decreased by ₱1.04 bn, or 95% (from ₱1.10 bn to ₱55.00 mn), mainly due to the regular payments of the PSALM deferred adjustments."
AP_2021.txt,"Equity attributable to equity shareholders of the Parent increased by 16% (from ₱127.16 bn as of December 31, 2020 to ₱147.95 bn as of December 31, 2021) after the declaration of dividends in March 2021, net of comprehensive income recognized during the year 2021."
AP_2021.txt,"Cumulative translation adjustments increased by ₱5.28 bn, due to the upward net adjustment in the fair value of the Group’s foreign currency forward and commodity swap contracts designated as cash flow hedges, as well as the net assets translation effect of GMEC and LHC during the period."
AP_2021.txt,"As of December 31, 2021, the Group’s cash and cash equivalents increased by 48% to ₱57.13 bn, from ₱38.70 bn as of December 31, 2020."
AP_2021.txt,"Higher water inflows, higher availability of the Company’s thermal facilities, and higher spot sales resulted in higher cash generated from operations during the year 2021 by ₱4.55 bn, which was a 14% increase YoY."
AP_2021.txt,Net cash flows from (used in) investing activities reversed from -₱4.53 bn in 2020 to ₱1.02 bn in 2021 mainly due to the increase in dividends received from associates.
AP_2021.txt,The net cash flows used in financing activities decreased from ₱25.91 bn in the year 2020 to ₱19.10 bn in the year 2021 mainly due to lower payments of cash dividends and higher net availment of short-term loans.
AP_2021.txt,"As of December 31, 2021, current assets increased by 35% and current liabilities increased by 22% YoY."
AP_2021.txt,"The current ratio as of December 31, 2021 was at 1.53x compared to 1.38x as of December 31, 2020."
AP_2021.txt,"Consolidated debt to equity ratio as of December 31, 2021 was at 1.75x, lower than the 1.96x recorded at the end of 2020."
AP_2021.txt,This was due to a 3% increase in total liabilities and 16% increase in equity during the year 2021.
AP_2021.txt,"AboitizPower remains focused on addressing the needs of its markets, namely: (1) providing reliable supply, at a (2) reasonable cost, and with (3) minimal impact on the environment and communities."
AP_2021.txt,"The Company believes that there is no single technology that completely addresses the country’s energy requirements and that to address the deficiency, a mix of power generation technologies is necessary."
AP_2021.txt,"Thus, AboitizPower continues to pursue both renewable projects and thermal technologies where and when it makes sense."
AP_2021.txt,"Despite increased competition in the power generation market, the Company believes that it has built the foundation to sustain its long-term growth, as seen in its pipeline of new power generation projects."
AP_2021.txt,"The Company has over 1,000 MW of projects under construction which are expected to commercially operate in 2022: the GNPower Dinginin Project (“Dinginin Project”); the PV Sinag Power Cayanga Project (“Cayanga Solar Project”); the TMI Maco Hybrid Battery Energy Storage System Project (“Maco BESS Project”)."
AP_2021.txt,"GNPD Unit 1 officially went on COD last January 26, 2022."
AP_2021.txt,Unit 2 has started commissioning.
AP_2021.txt,"The target for Unit 2's initial synchronization remains to be the second quarter of 2022, from which GNPD Unit 2 may start earning revenues."
AP_2021.txt,"The PV Sinag Power Cayanga Project is for the construction of a 94 megawatts peak (MWp) solar power plant located in barangay Cayanga, municipality of Bugallon, Pangasinan."
AP_2021.txt,The EPC contract was awarded to JGC Philippines last December 2021.
AP_2021.txt,Its groundbreaking ceremony was held last February 2022.
AP_2021.txt,The project is expected to commercially operate by Q4 2022.
AP_2021.txt,"The Maco BESS Project is located in Maco, Compostela Valley."
AP_2021.txt,It has a storage capacity of 49 MW and is intended to be used for ancillary services.
AP_2021.txt,Development activities are ongoing to integrate the battery energy storage system with TMI’s Maco oil barge.
AP_2021.txt,The project nears completion at around 90% with the BESS barge moored in the TMI facility right next to the power barge.
AP_2021.txt,The mobilized technical team continues to work on the testing and commissioning activities to get the plant running in May 2022.
AP_2021.txt,It will serve as a model for future battery investments as well as hybrid renewable energy projects.
AP_2021.txt,"On top of the projects under construction, the Company has a 160 MWp of RE project expected to be issued a notice to proceed in 2022: the PV Sinag Power Laoag project (“Laoag Solar Project”)."
AP_2021.txt,The Laoag Solar Project is expected to commercially operate by Q3 2023.
AP_2021.txt,The Company also has an additional capacity of 721 MW of RE projects under priority development which are expected to commercially operate by 2024 to 2025: the 10 MW SN AboitizPower Magat BESS Project; the 84 MWp PV Sinag Power San Manuel Solar Project; the 44 MWp AP Renewable Energy Corporation Tarlac Solar Project; the 40 MW Hedcor Bukidnon Kibungan Hydro Project; the 212 MWp PV Sinag Power Olongapo Solar Project; the 56 MWp PV Sinag Power Ramon Solar Project; the 50 MWp PV Sinag Power Gamu Solar Project ; the 75 MWp SN AboitizPower-Magat Floating Solar Project; and the 150 MWp Aboitiz Solar Power Inc Calatrava Solar Project.
AP_2021.txt,"In relation to AboitizPower’s existing capacity, the steam field operator for AP Renewables Inc. (APRI) has commenced the drilling of 12 new wells, which are expected to result in a minimum 50 MW of aggregated individual well capacity by 2023."
AP_2021.txt,"Four wells were completed as of 2021,."
AP_2021.txt,"Four more will be added by 2022, and another four by 2023."
AP_2021.txt,"In Tiwi, the initiative to convert waste heat from the geothermal brine to power a 15 MW Binary power plant is reaching the final stages of tender."
AP_2021.txt,The project is expected to commercially operate by the Q3 of 2023.
AP_2021.txt,"The Company targets to double its capacity to 9,200 MW by 2030."
AP_2021.txt,"It intends to achieve a 50:50 balance between its renewable (“Cleanergy”) and thermal capacities, without new coal builds."
AP_2021.txt,This is expected to come from a portfolio of renewables and selective baseload builds.
AP_2021.txt,The Company aims to maximize opportunities from the implementation of the Renewable Portfolio Standards (“RPS”) by the DOE.
AP_2021.txt,"In line with DOE’s aspirational goal of a 35% share in renewable energy utilization by 2030, RPS is a market- based policy that mandates power distribution utilities, electric cooperatives, and retail electricity suppliers to source an agreed portion of their energy supplies from renewable energy facilities."
AP_2021.txt,"The Company will continue to pursue international opportunities, with a continued focus on renewable energy projects in wind, hydro, and solar in high growth geographic markets with acceptable regulatory environments."
AP_2021.txt,"The Company targets to significantly grow Cleanergy by 3,700 MW, both domestically and internationally, and bring its renewable portfolio to 4,600 MW by 2030."
AP_2021.txt,The Company is optimizing its existing baseload facilities to meet critical market needs.
AP_2021.txt,Baseload demand will continue to increase.
AP_2021.txt,There is a need to address this in the absence of new coal plants.
AP_2021.txt,AboitizPower is currently conducting studies for viable alternatives to coal.
AP_2021.txt,"In the event of a critical shortage, AboitizPower’s third unit options located in existing baseload facilities may respond if called upon."
AP_2021.txt,The Company is also shifting its focus to gas for baseload growth.
AP_2021.txt,"It has early feasibility studies, and within the next ten years, expects to construct one gas plant with a capacity of 1,000 MW, unless a cleaner technology proves to be the more economical option."
AP_2021.txt,"AboitizPower fully supports the DOE’s coal moratorium efforts to make the Philippine energy system more flexible, resilient, and sustainable."
AP_2021.txt,"AboitizPower is also closely and proactively monitoring the risks associated with climate- related regulations and initiatives, including recent discussions on the early retirement of coal assets in the Philippines and Indonesia."
AP_2021.txt,"AboitizPower, through its parent company, AEV, is the first Philippine company to sign up and commit to the Task Force on Climate-Related Financial Disclosure framework."
AP_2021.txt,The Company has taken steps to proactively quantify the potential impacts of various climate regulations on its assets.
AP_2021.txt,The Company is monitoring this risk as part of its risk management framework and is developing strategies to manage risks that are above certain risk thresholds.
AP_2021.txt,"Given the current state of power needs in the Philippines and the expected build progression of new plants over the next ten years, AboitizPower believes its existing coal assets will need to continue to play a significant role for at least another 15 to 20 years."
AP_2021.txt,AboitizPower is always looking at improvements to make sure it continues to operate its assets responsibly and in compliance with all regulations.
AP_2021.txt,The Company believes that it is well-positioned to take advantage of opportunities arising from developments in the power industry.
AP_2021.txt,It expects its financial condition to give it the agility to create or acquire additional generating capacity over the next few years.
AP_2021.txt,"AboitizPower, together with its partners, has allotted ₱28 bn for capital expenditures in 2022, for the development and construction of various solar power, hydro power, and battery energy-storage systems, and the continuous improvement of the reliability of baseload plants."
AP_2021.txt,"These include remaining investment for GNPD’s construction, a general overhaul of GMEC, and development and construction of solar and hydro plants, as well as BESS projects."
AP_2021.txt,"The balance is allocated for maintenance of business, primarily to ensure the availability of sufficient baseload during the
2022 election period."
AP_2021.txt,"Last December 2021, JERA completed the acquisition of a 27% ownership stake in AboitizPower, which includes two board seats."
AP_2021.txt,The partnership enables AboitizPower’s ten-year renewable energy expansion journey.
AP_2021.txt,"AboitizPower and JERA have agreed to explore immediate collaboration in the following areas: 1) development of power projects, including (Liquified Natural Gas) LNG-to-Power projects; 2) management and sourcing of LNG fuel supply; and 3) potential participation in aspects of plant operation and maintenance (O&M)."
AP_2021.txt,"Other known trends, events, uncertainties which may have a material impact on AboitizPower have been discussed extensively in sections of the Company’s Annual Report (e.g."
AP_2021.txt,"for an extensive discussion on regulatory issues, see Effect of Existing or Probable Government Regulations on the Business on page 39 of the Company’s 2021 Annual Report)."
