filename,sentence
MEG_2021.txt,"Total Equity (including non-controlling interests) increased by 8.08% from Php212.53 billion as at December 31, 2020 to Php229.70 billion as at December 31, 2021."
MEG_2021.txt,"9.03% increase in cash and cash equivalents Primarily includes the net proceeds from REIT-related transactions and internally generated funds 7.15% increase in current and noncurrent trade and other receivables – net Pertains mainly to receivables from sales and rental during the period 9.05% increase in inventories Mainly includes residential condominium units for sale and raw land for residential development and property development cost 5.39% increase in prepayments and other assets Due to higher other current assets 37.98% increase in financial assets at fair value through other comprehensive income Due to new investment and changes in the fair value of shares 11.05% increase in deferred tax assets Due to higher deferred tax assets on taxable temporary differences 13.32% increase in interest-bearing loans and borrowings - net Due to availment of new loans 26.70% increase in contract liabilities - net Represents excess of collection over the progress of work 17.25% decrease in customers’ deposits Pertains to amounts received from customers for sale of residential lots and condominium units not yet qualified for sales recognition 67.52% decrease in income tax payable Mainly due to lower taxable income 6.36% decrease in other current and noncurrent liabilities – net Mainly due to decrease in derivative liability and commission payable 20.84% increase in advances from other related parties Due to increase in advances arising from related party transactions 33.30% decrease in retirement benefit obligation Due to changes in financial assumptions used to compute for the present value of retirement obligation 8.08% increase in equity Due to the Group’s continuous profitability and increase in revaluation reserves resulting from changes in percentage of ownership of a subsidiary  25.23% increase in sales Higher sales bookings resulting from increase in percentage of project completion due to acceleration of construction activities 30.14% increase in hotel operations Due to consistent performance of the company’s in-city hotels and the opening of new hotel 152.65% increase in equity share in net losses of associates Mainly due to incurred losses of associates 22.36% increase in cost of sales Higher sales bookings resulting from increase in percentage of project completion due to acceleration of construction activities 12.86% increase in cost of hotel operations Represents direct costs attributable to hotel operations 64.08% increase in interest and other charges-net Primarily due to higher finance costs and foreign currency losses incurred during the period 83.13% decrease in income tax expense Due to lower taxable income and tax effects of deductible temporary differences 8.56% increase in operating expenses Mainly due to increase in selling, administrative and miscellaneous expenses There are no other significant changes in the Group’s financial position (5% or more) and condition that will warrant a more detailed discussion."
MEG_2021.txt,"Further, there are no material events and uncertainties known to management that would have impact or change the reported financial information and condition on the Group."
MEG_2021.txt,"There are no known trends or demands, commitments, events or uncertainties that will result in or that are reasonably likely to result in increasing or decreasing the Group’s liquidity in any material way."
MEG_2021.txt,The Group does not anticipate having any cash flow or liquidity problems.
MEG_2021.txt,"The Group is not in default or breach of any note, loan, lease or other indebtedness or financing arrangement requiring it to make payments."
MEG_2021.txt,"There are no material off-balance sheet transactions, arrangements, obligations (including contingent obligations), and other relationships of the Group with unconsolidated entities or other persons created during the reporting period."
MEG_2021.txt,"The Group has no unusual nature of transactions or events that affects assets, liabilities, equity, net income or cash flows."
MEG_2021.txt,There were no seasonal aspects that had a material effect on the financial condition or results of operations of the Group.
MEG_2021.txt,There were no known material events subsequent to the end of the period that have not been reflected in the Group’s Financial Statements as at fourth quarter of 2021.
MEG_2021.txt,There were no changes in estimates of amount reported in the current financial year or changes in estimates of amounts reported in prior financial years.
MEG_2021.txt,"There was no contingent liability reflected in the most recent annual financial statement, the same in the consolidated financial statements as at fourth quarter of 2021."
MEG_2021.txt,"There are no commitments, guarantees and contingent liabilities that arise in the normal course of operations of the Group which are not reflected in the accompanying consolidated financial statements."
MEG_2021.txt,"There were no other material issuances, repurchases or repayments of debt and equity securities."
