filename,sentence
AEV_2019.txt,"Trade and other payables, inclusive of noncurrent portion, increased by 16% as of end-2019 compared to ed-2018, from ₱37.57 bn to ₱43.65 bn, mainly due to Power Group's receipt of proceeds from a damage claim against contractors, with such claim now under dispute, partly offset by the settlement of the recorded payables related to the PSALM deferred adjustment and payables to contractors and trade suppliers Income tax payable increased by 45%, from ₱535.2 mn as of December 31, 2018 to ₱776.6 mn as of December 31, 2019, mainly due to increased tax payable in the Food Group."
AEV_2019.txt,"Derivative liabilities (current and non-current) increased from ₱161.6 mn as of December 31, 2018 to ₱2.47 bn as of December 31, 2019."
AEV_2019.txt,"This was mainly due to the Power Group’s new foreign currency forward and commodity swap contracts, as well as fair value changes on these derivatives."
AEV_2019.txt,"Customers' deposits increased by 10% (₱6.72 bn as of December 31, 2019 compared to ₱6.13 bn as of December 31, 2018) mainly due to the growth in the customer base of the power group."
AEV_2019.txt,"Pension liability (₱639.2 mn), net of pension asset (₱190.2 mn), increased by 37.0%, from ₱327.7 mn as of December 31, 2018 to ₱448.9 mn as of December 31, 2019 mainly due to accrual of retirement expense during the year and actuarial losses for the year."
AEV_2019.txt,"Deferred Income Tax Liabilities (DTL) increased by 33% (₱2.58 bn as of December 31, 2019 compared to ₱1.94 bn as of December 31, 2018) mainly due to the recognition of the corresponding DTL on the unrealized fair valuation gains on investment properties."
AEV_2019.txt,"Equity attributable to equity holders of the parent increased by 1% from year-end 2018 level of ₱174.69 bn to ₱176.48 bn, mainly due to the recognition under ""Acquisition of Non-Controlling Interest"" account of the ₱9.91 bn difference between purchase price and fair value of net assets acquired in the acquisition of additional stakes in Gold Coin and GMCP."
AEV_2019.txt,"The ₱7.44 bn cash dividends paid, ₱2.05 bn movement in CTA, ₱570.0 mn unrealized actuarial losses and ₱278.4 mn retained earnings adjustment related to PFRS 16 adoption also accounted for the decrease in Equity."
AEV_2019.txt,These decreases were partly offset by the ₱22.04 bn net income recorded during the year.
AEV_2019.txt,"For the year ended December 31, 2019, the Group continued to support its liquidity mainly from cash generated from operations, additional loans availed and dividends received from associates."
AEV_2019.txt,"Compared to the cash inflow in 2018, consolidated cash generated from operating activities in 2019 increased by ₱4.34 bn to ₱42.76 bn mainly due to lower working capital requirements despite the decline in earnings before interest, depreciation and amortization (EBIDA)."
AEV_2019.txt,"As of end-2019, ₱39.88 bn net cash was used in investing activities compared to ₱30.76 bn during 2018."
AEV_2019.txt,This was mainly due to higher cash disbursed on additional investments in associates and ongoing plant constructions.
AEV_2019.txt,Net cash used in financing activities was ₱15.62 bn during 2019 compared to ₱13.22 bn in 2018.
AEV_2019.txt,The increase was largely attributed to the settlement of short-term bank loans compared to availment in the previous year.
AEV_2019.txt,"For 2019, net cash outflows surpassed cash inflows, resulting in a 21% decrease in cash and cash equivalents from ₱59.03 bn as of year-end 2018 to ₱46.42 bn as of December 31, 2019."
AEV_2019.txt,Financial ratios remained healthy.
AEV_2019.txt,Current ratio stood at 1.27x at the end of 2019 from year-end 2018’s 1.80x as current liabilities increased while current assets declined.
AEV_2019.txt,Debt-to-equity ratio increased from year-end 2018’s 1.54:1 to 1.71:1 at the end of 2019 as the growth in total liabilities outpaced the growth in equity.
AEV_2019.txt,"Based on information provided by UnionBank’s Economic Research Unit (ERU), Aboitiz Equity Ventures Inc. (the “Company” or “AEV '') expects 2020 GDP growth to be impacted by the Covid-19 situation."
AEV_2019.txt,"Considering the revised government forecast, our ERU expects GDP to grow between 5.4% to 6.1% in 2020."
AEV_2019.txt,"Despite current challenges posed by Covid-19, AEV believes that the Philippine economy will continue to be one of the faster growing economies of the world, and sustain the growth of its SBUs over the long-term."
AEV_2019.txt,"AboitizPower is focused on addressing the needs of its markets, namely: (1) reliable supply, at a (2) reasonable cost, and with (3) minimal impact on the environment and communities."
AEV_2019.txt,"The Company believes that there is no single technology that completely addresses the country’s energy requirements; and that to address the deficiency, a mix of power generation technologies is necessary."
AEV_2019.txt,"Thus, AboitizPower continues to pursue both renewable projects and thermal technologies where and when it makes sense."
AEV_2019.txt,"Despite increased competition in the power generation market, the AboitizPower is confident that it has built the foundation to sustain long term growth, as seen in its pipeline of new power generation projects (see Part I Item 1."
AEV_2019.txt,"(B)(I)(i) on Principal Products and Services - Generation of Electricity on page 21 of this Annual Report), where target commercial operation dates for each project are discussed per business unit)."
AEV_2019.txt,"AboitizPower expects to exceed its target net attributable capacity of 4,000 MW by 2020 with the entry of GNPower Dinginin."
AEV_2019.txt,"AboitizPower’s goal is to grow its capacity to more than 9,000 MW by 2029, which AboitizPower expects to come from a portfolio of renewables and selective baseload builds."
AEV_2019.txt,"In terms of renewable energy, AboitizPower aims to maximize opportunities coming from the implementation of the Renewable Portfolio Standards (RPS) by DOE starting this year."
AEV_2019.txt,"In line with DOE’s aspirational goal of a 35% increase in renewable energy utilization by 2030, RPS is a market-based policy that mandates power distribution utilities, electric cooperatives, and RES to source an agreed portion of their energy supply from renewable energy facilities."
AEV_2019.txt,"AboitizPower will also continue to pursue its international aspirations with focus on renewable energy projects in Vietnam, Indonesia, and Myanmar."
AEV_2019.txt,"With all of these combined, it is expected that AboitizPower’s portfolio ratio will be close to a 50:50 Cleanergy (renewable energy) and Thermal energy mix at the end of this decade."
AEV_2019.txt,AboitizPower believes that it is well-positioned to take advantage of opportunities arising from developments in the power industry and expects its financial condition to give it the agility to create or acquire additional generating capacity over the next few years.
AEV_2019.txt,AboitizPower also expects that its existing distribution utilities will continue to realize modest growth.
AEV_2019.txt,It continuously seeks efficiency and improvements in its distribution utilities’ operations in order to maintain healthy margins.
AEV_2019.txt,"AboitizPower, together with its partners, has alloted P41 bn for capital expenditures in 2020, almost 80% of which is for new businesses such as GNPower Dinginin."
AEV_2019.txt,The remaining balance is allocated mainly for operating and expansion initiatives.
AEV_2019.txt,"Other known trends, events, uncertainties which may have a material impact on AboitizPower have been discussed extensively in sections of the Company’s 2019 SEC Form 20-IS (e.g., for an extensive discussion on regulatory issues, see Part I Item 1."
AEV_2019.txt,(B)(I)(x) on Effects of Existing or Probable Government Regulations on the Business on page 52 of this Annual Report ).
AEV_2019.txt,"UnionBank of the Philippines, Inc. (“UnionBank” or the “Bank”) believes it has progressed towards its goal of becoming one of the country’s leading retail banks, requiring the Bank to increase its core earning asset base, attain a balanced source of revenue, and shift towards a recurring income business model as it fortifies its balance sheet."
AEV_2019.txt,The majority of the Bank’s revenues are already recurring in nature as its loan portfolios continues to grow.
AEV_2019.txt,"Likewise, the retail segment already accounts for a significant portion of the Bank’s revenues."
AEV_2019.txt,UnionBank intends to leverage its core strengths to drive its performance.
AEV_2019.txt,"In order to provide stable returns and predictability in the growth of shareholder value, the Bank utilizes its capital as it shifts from trading to building recurring income by: (i) transforming its branches and building the competence of its sales force to cater to changing customer expectations; (ii) strengthening corporate relationships by providing innovative cash management solutions to anchor clients; (iii) improving processes specifically in building the foundation of the Bank’s automation and digital transformation initiatives; (iv) building synergies with its partners in order to expand customer reach, products, and services; (v) leveraging on having a unique UnionBank DNA, focused on building the right culture and organizational capabilities; and (vi) capitalizing on its subsidiaries, such as City Savings Bank (CitySavings), as avenues to further capture the underserved segment for inclusive prosperity."
AEV_2019.txt,UnionBank is also embarking on its Dual Transformation Strategy in order to improve its current and future competitive advantages.
AEV_2019.txt,"Through the use of the latest and emerging technology and platforms, the Bank intends to: (i) reposition itself as a Digital Bank - widening its scope into adjacent markets and acquire new skills in key segments; and (ii) search for new business models of the future where banking may become embedded in people’s day-to-day lives - to integrate its financial services into ecosystems as part of the customer’s digital experience, and not merely a transaction choice."
AEV_2019.txt,"For 2020, the Bank seeks to sustain the continued growth of its lending business following five consecutive years of loan growth."
AEV_2019.txt,"Moreover, due to the Bank’s repricing efforts and supported by the more benign inflation environment which led to a series of policy rate and reserve requirement ratio (RRR) cuts, the Bank’s margins have recovered."
AEV_2019.txt,"As of end-December 2019, margins are up by more than 110bps compared to the levels at the start of 2019."
AEV_2019.txt,The same is true for CSB’s margins which increased by 276bps from January to December 2019.
AEV_2019.txt,"Further margin improvements are expected, especially with the rate cut in February 2020 along with the expected gradual reduction of RRR to single digits in the future."
AEV_2019.txt,"2020 continues the third phase of the Bank’s digital transformation journey, which involves scaling up its digital customer touchpoints."
AEV_2019.txt,"This involved the launch of enhanced features in the UnionBank Online mobile app for retail customers and The Portal for corporate clients, the roll out of more Arks and self-service branches, and the launch of the Bank’s SME Business Banking app for SME customers."
AEV_2019.txt,"UBX, the Bank’s innovation company and venture capital firm which focuses on fintech investments, providing tech services to our clients and building ecosystems and platforms, is also ramping up operations with its flagship platforms, namely: Project i2i (financial platform for rural banks), Sentro (an online business- to-business marketplace for the SME ecosystem with business solutions such as BUX, a payment and logistics fulfillment platform for online merchants); and SeekCap (developed in partnership with OneConnect – Ping An’s fintech arm – which is an SME lending marketplace that offers affordable financing options and faster approvals)."
AEV_2019.txt,"With the key channels and platforms in place, key focus of the Bank is to accelerate customer acquisition efforts, as well as deepen engagement across all digital channels, in order to realize the benefits of digital transformation for the Bank and its customers alike."
AEV_2019.txt,UnionBank has allotted ₱2 bn for capital expenditures in 2020.
AEV_2019.txt,"Food Group, AEV’s non-listed multinational food subsidiary, is an Integrated Regional Agribusiness and Food company based in the Philippines and Singapore."
AEV_2019.txt,"Its businesses in the Philippines include flour milling, feed milling, livestock farming and commodity trading."
AEV_2019.txt,It also has a presence in the ASEAN and across the Asia- Pacific regions through Pilmico International and its Subsidiaries.
AEV_2019.txt,"Food Group remains one of the Philippines’ top flour, feeds and farm market participants with a strong track record and nationwide reach."
AEV_2019.txt,The Food Group is strategically positioned in Asia Pacific as a manufacturer and producer.
AEV_2019.txt,"Given the trend of rising protein consumption globally, it intends to build a comprehensive animal nutrition platform in Asia."
AEV_2019.txt,This requires having a good base of products and services that facilitates creation of a portfolio of offerings that will serve both existing and future customers and markets.
AEV_2019.txt,"Similar to the Company’s other business segments, the Food Group utilizes a strategy of sustaining and strengthening the profitability of existing businesses as it looks to build new businesses."
AEV_2019.txt,"As part of the Food Group’s overseas strategy, the acquisition of the Gold Coin Group has allowed the Food Group to expand its customer base and geographic reach."
AEV_2019.txt,"The Food Group is now the fourth largest animal feed manufacturer in Southeast Asia, and is present in 11 countries across the Asia-Pacific."
AEV_2019.txt,The Gold Coin Group’s position provides the Food Group a foothold in these regional markets to explore opportunities down the value chain.
AEV_2019.txt,Geographic expansion also provides the Food Group and the rest of AEV’s businesses access to local or regional information for potential expansion opportunities.
AEV_2019.txt,"The Food Group looks forward to harnessing synergies in distribution, localized operations, cross-selling, research and development, and raw materials and logistics costs."
AEV_2019.txt,2020 marks a new era for the Food Group under a new leadership.
AEV_2019.txt,"Hubert de Roquefeuil, the current President & CEO of Gold Coin Management Holdings, has taken the lead as the new President & CEO of the entire Food Group."
AEV_2019.txt,"He will be supported by the new President & CEO of Pilmico Foods Corporation, Tristan Roberto Aboitiz."
AEV_2019.txt,"Starting 2020, Food Group will pursue a strategy of Balance, Optimize, and Develop or BOD."
AEV_2019.txt,Establishing a balanced portfolio will maximize opportunities and minimize associated risks.
AEV_2019.txt,This will be optimized through execution excellence founded on harmonized processes and systems of the entire Food Group.
AEV_2019.txt,"Furthermore, the Food Group will continue to build and develop capabilities to innovate and expand the business."
AEV_2019.txt,"Overall, this approach will serve as the compass in steering the Food Group to achieve its growth targets in the next ten years."
AEV_2019.txt,"The Flour business will employ a two-pronged market strategy of: (i) maximizing growth potential in the Visayas region and Mindanao island, while (ii) building and developing new channels in Luzon through continuous sales efforts."
AEV_2019.txt,The business likewise intends to move forward in the value chain as it continues selling value-added flour products and potentially expanding into a more diversified product portfolio.
AEV_2019.txt,The Farms business has recalibrated the planned expansions in the Northern Luzon but has started exploration of farms opportunities in the Visayas and Mindanao regions.
AEV_2019.txt,"By exercising extreme caution on the spread of the African Swine Fever (ASF), risks of material losses will be avoided."
AEV_2019.txt,"Despite ASF challenges, the capacity is still expected to reach a sow-level of 50,000 heads by 2029."
AEV_2019.txt,The increase in volume comes with opportunities to unlock more distribution channels and to push forward integration in the value chain.
AEV_2019.txt,"In 2020, the Food Group will operationalize its meat fabrication and processing plant and the year is also expected to provide more stability in profitability through an increased focus on higher-margin products as compared to live hog selling."
AEV_2019.txt,"Meanwhile, the layers business will expand to house 1.3M ready-to-lay hens."
AEV_2019.txt,This surge in layers capacity (8x from today’s level) is expected to result in a monthly production of 27 million eggs by 2025.
AEV_2019.txt,Feeds Philippines will continuously expand its market position through additional feedmill capacity to be in place Visayas & Mindanao region in the next 5-years.
AEV_2019.txt,"In 2020, Feeds Philippines will operationalize its new feed mill capacity in Iligan which will serve the growing requirements of our Visayas and Mindanao customers."
AEV_2019.txt,Strategic geographical and product positioning will be key in securing new and existing customers in the competitive market.
AEV_2019.txt,The Food Group is also exploring the inclusion of Pet Food and Specialty Nutrition products as part of its portfolio.
AEV_2019.txt,"Moreover, Feeds Philippines employs platform improvements in logistics to provide operational agility and improve customer experience."
AEV_2019.txt,"Likewise, Aqua Feeds Vietnam is expected to take advantage of emerging opportunities for fingerling feeds in the Vietnam region."
AEV_2019.txt,"On the other hand, the Gold Coin Group has set forth a project pipeline with its growth-focus countries: China and Vietnam."
AEV_2019.txt,Gold Coin plans to execute a multi-specie strategy with focus on high-margin products.
AEV_2019.txt,"In 2020, countries where Gold Coin is present are seen to have higher spending of protein consumption driven by the rising population, GDP and middle-class populations."
AEV_2019.txt,"To cater the increasing demand in the market specifically in China, additional pellet lines in Dongguan and Zhangzhou which both have the capacity of 9TPH have commenced commercial operation in January 2020."
AEV_2019.txt,"Furthermore, with increased opportunities in aquaculture production emerging, particularly Shrimp and Tilapia, Gold Coin will explore diversifying into the Shrimp and Aqua businesses in China, Vietnam, and Malaysia."
