filename,sentence
ALI_2017.txt,"Financial assets at fair value through profit or loss decreased by 72% mainly due to the maturity of BG West, POPI, ALI Capital and APMC’s UITF investment placements."
ALI_2017.txt,Real estate Inventories lower by 7% primarily due to higher sales despite lesser launches of RBG projects.
ALI_2017.txt,"Other current assets up by 34% due to increase in input VAT and CWT mainly from residential projects and various prepayments (Taxes & Licenses, Ads and Promo, Marketing and Management fees, etc.)."
ALI_2017.txt,Non-current accounts and notes receivable improved by 27% primarily due to higher bookings and increase in project POC.
ALI_2017.txt,Land and improvements declined by 7% mainly due to the transfer from unsubdivided land to investment properties.
ALI_2017.txt,Investments in associates and joint ventures higher by 7% due to the new investment in ALI Eton and contribution from ALI's share in the equity in net earnings for full year 2017.
ALI_2017.txt,Investment properties grew by 25% primarily due to the additional project costs on new and existing malls and buildings for lease.
ALI_2017.txt,Available-for-sale financial assets better by 7% mainly due to higher investments from ALI Capital and Ayalaland Malls Synergies Inc. Property and equipment improved by 8% mainly coming from the increase in Hotel PPE and ALI Capital (Airswift).
ALI_2017.txt,Deferred tax assets higher by 8% due to leasing group's PAS Straight-line recognition of revenue (Accounting Standard vs BIR).
ALI_2017.txt,Other non-current assets lower by 20% due to transder of advances to other companies to investment properties.
ALI_2017.txt,"Short-term debt down by 27% primarily due to Avida, ALI and Alveo's payment of short-term unsecured peso denominated bank loan availments."
ALI_2017.txt,Income tax payable decreased by 33% mainly due to payment of income taxes.
ALI_2017.txt,Deposit and other current liabilities up by 39% due to the increase in customers' deposits from real estate customers who reached the 10% threshold for sales bookings.
ALI_2017.txt,"Current portion of long-term debt higher by 27% due to incremental debt of NTDCC, Phil."
ALI_2017.txt,"Energy, and Alveo."
ALI_2017.txt,"Long-term debt – net of current portion grew by 15% largely due to ALI's additional long-term debt availments, P7B short-dated notes and P7B bond issuance on May 2017."
ALI_2017.txt,Pension liabilities increased by 2% due to additional provision based on actuarial valuation report.
ALI_2017.txt,Deposits and other non-current liabilities increased by 6% due to deposits from real estate customers and contribution from leasing group's advance rental and security deposits.
ALI_2017.txt,Net unrealized gain/loss on available for sale financial assets down by 7% mainly due to sale of SSI investment.
ALI_2017.txt,"Ayala Land is subject to significant competition in each of its principal businesses of property development, commercial leasing and services."
ALI_2017.txt,"In property development, Ayala Land competes with other developers to attract condominium and house and lot buyers."
ALI_2017.txt,"In commercial leasing, it competes for shopping center and office space tenants, as well as customers of the retail outlets, restaurants, and hotels and resorts across the country."
ALI_2017.txt,"However, Ayala Land believes that, at present, there is no single property company that has a significant presence in all sectors of the property market."
ALI_2017.txt,"With respect to high-end and middle-income land and condominium sales, Ayala Land competes for buyers primarily on the basis of reputation, reliability, price, quality, and the location of the community in which the relevant site is located."
ALI_2017.txt,"For the affordable, economic and socialized housing markets, Ayala Land competes for buyers based on quality of projects, affordability of units and availability of in-house financing."
ALI_2017.txt,Ayala Land is also actively tapping the overseas Filipino market.
ALI_2017.txt,In addition it has seen demand from foreign buyers both residing in the country and abroad.
ALI_2017.txt,"For its shopping centers, Ayala Land competes for tenants primarily based on the ability of the shopping center to attract customers."
ALI_2017.txt,"This is typically hinged on the location and the tenant-mix of the retail center, the reputation of the retail center owner, as well as rental and other charges."
ALI_2017.txt,The market for shopping centers has become competitive and with the growing number of pipeline and new shopping center openings across the country.
ALI_2017.txt,Some competing shopping centers are located within relatively close proximity of Ayala Land's commercial centers.
ALI_2017.txt,"With respect to its office rental properties, Ayala Land competes for tenants primarily based on the quality and location of the relevant building, reputation of the building's owner, quality of support services provided by the property manager, and rental and other charges."
ALI_2017.txt,The Company is addressing the continuing demand from BPOs and corporate by providing fully integrated and well maintained developments (high rise or campus facility) in key locations in the country.
ALI_2017.txt,The local hotel and resort sector is largely driven by foreign and local travel for leisure or business purposes.
ALI_2017.txt,Any slowdown in tourism and business activity due to global financial and local political turmoil and security concerns could potentially limit growth of the Company's hotels and resorts.
ALI_2017.txt,"Ayala Land's construction business is benefiting from the improved performance of the construction industry, particularly from an uptick in development activities mostly from the residential and retail sector."
ALI_2017.txt,"With booming construction across the country, Ayala Land must manage the risk of providing enough skilled workers to deploy to its various projects."
ALI_2017.txt,Any slowdown in the construction business could potentially cap growth of the Company's construction arm.
ALI_2017.txt,Ayala Land directly manages its properties as well as other third-party properties through Ayala Property Management Corporation.
ALI_2017.txt,"Its employees directly interface with customers and must ensure that Ayala Land’s brand, quality and reputation are upheld in the regular upkeep of managed properties."
ALI_2017.txt,Employees must continuously be trained to be able to provide high-quality service in order to preserve Ayala Land’s brand equity.
ALI_2017.txt,"Other risks that the company may be exposed to are the following: Changes in Philippine and international interest rates happening at a swift pace Changes in the value of the Peso Changes in construction material and labor costs, power rates and other costs Changes in laws and regulations that apply to the Philippine real estate industry Changes in the country's political and economic conditions Changes in the country’s liquidity and credit exposures To mitigate the above mentioned risks, Ayala Land shall continue to adopt appropriate risk management tools as well as conservative financial and operational controls and policies to manage the various business risks it faces."
