filename,sentence
BDO_2021.txt,"Deposit Liabilities grew 5% to P2.6 trillion as Demand and Savings deposits soared 35% and 14% to P314.3 billion and P1.8 trillion, respectively, driven by the Bank’s continued accessibility through its branches, ATMs and digital channels."
BDO_2021.txt,"Bills Payable jumped 25% to P209.7 billion on peso and USD bond issuances, while the Bank redeemed its P10.0 billion Subordinated Notes Payable in March 2020."
BDO_2021.txt,Insurance Contract Liabilities hiked 38% to P58.4 billion due to re-measurement of life insurance reserves given the decline in interest rates as well as sustained BDO Life business volumes.
BDO_2021.txt,Other Liabilities slid 8% to P103.6 billion owing to reduced Bills Purchased contra account and lease and security deposits.
BDO_2021.txt,Total Equity increased 6% to P393.0 billion from profitable operations.
BDO_2021.txt,"BDO Unibank, Inc. (BDO) delivered a net income of P42.9 billion in 2021 compared to P28.3 billion the previous year, on the Bank’s resilient business franchise and normalized provisions."
BDO_2021.txt,"Earnings normalized to pre-pandemic levels, showing stable quarter on quarter business performance with loan growth turning positive."
BDO_2021.txt,Asset quality remains stable with NPL ratio at 2.8% and NPL coverage at 111%.
BDO_2021.txt,"Gross customer loans outpaced the industry with a 6% year-on-year increase while total deposits went up by 8% year-on-year, driven by the 13% expansion in Current Account/Savings Account (CASA) deposits that now comprise 85% of total deposits."
BDO_2021.txt,Non- interest income increased by 11% year-on-year while trading and forex gains normalized to P3.8 billion.
BDO_2021.txt,The Bank sustained investments in its IT/digital infrastructure and expanded its digital capabilities to further elevate customer experience and raise productivity.
BDO_2021.txt,The Bank launched during the year its mobile wallet BDO Pay.
BDO_2021.txt,"In addition, BDO clients can now enjoy paperless in-branch transactions, card-less ATM transactions using biometrics and QR codes, and fully digital account opening."
BDO_2021.txt,"Total capital base strengthened to P424.5 billion, with Common Equity Tier 1 ratio at 13.5%, well above regulatory minimum."
BDO_2021.txt,Return on Average Common Equity improved to 10.5% from 7.6% the previous year.
BDO_2021.txt,"The Bank’s base case scenario forecasts 2022 Philippine GDP growth of 6.5%, an improvement compared to the 5.6% growth reported in 2021."
BDO_2021.txt,The acceleration in this year’s GDP growth is underpinned by broadening consumption activity as government policymakers signal a further easing of Covid-19 quarantine protocols.
BDO_2021.txt,"The 2022 GDP outlook also incorporates expectations of continued resilience in the economic contributions of overseas worker remittances and the business process outsourcing sector
A continuation of the Philippine economic recovery into this year, however, assumes that expanding vaccine coverage reduces risks of severe outcomes from Covid-19 infections."
BDO_2021.txt,"Otherwise, policymakers may be forced to delay the easing of restrictions."
BDO_2021.txt,"It is also assumed that inflation headwinds are largely limited to the early part of 2022, with commodity price base effects to eventually normalize over the course of the full year."
BDO_2021.txt,"Downside risks that may hinder the recovery include potential delays in vaccine procurement and the immunization timetable, vaccine resistant Covid-19 variants, and geopolitical events that can cause unexpected spikes in commodity prices and accelerate inflation."
BDO_2021.txt,The upcoming May 2022 Philippine Presidential election may also raise uncertainties regarding the trajectory of government economic policy.
BDO_2021.txt,"Trends, events or uncertainties, which can have a material impact on liquidity, are explained under item 6(2) of SEC 17-A of the Bank."
BDO_2021.txt,The internal and external sources of liquidity are discussed under item 6(2) of SEC Form 17-A of the Bank.
BDO_2021.txt,None.
BDO_2021.txt,"Trends, events or uncertainties, which can have a material impact on sales, are explained under item 6(2) of SEC 17-A of the Bank."
BDO_2021.txt,The causes for any material changes from 2020-2018 are explained in item 6(1) of SEC Form 17-A of the Bank.
BDO_2021.txt,None.
