sentence,positive,neutral,negative
"Consistent with global trends, voice revenues declined given the migration of voice traffic to alternative internet-based applications.",0.010146155953407288,0.017351148650050163,0.9725027084350586
"To support the revenue stream, the Company continues to provide attractive and affordable bulk voice offers such: (1) Tawag 236*1for 20-minute consumable calls for only P20 - Globe Postpaid and Globe Prepaid subscribers by simply replacing the 0 at the start of the number with 236 (dial 236 + 10-digit Globe number); (2) Super Sakto Calls*- calls to Globe and TM numbers for only P0.15 per second by just replacing the zero at the beginning of the Globe or TM number with 232 (dial 232 + 10-digit Globe number) for the special rate to apply; (3) GoCall100 provides Globe Prepaid subscribers 500 minutes of on-net calls to Globe/TM for only P100 for 7 days.",0.08473338931798935,0.903278648853302,0.011987925507128239
(4) GoCall150 provides Globe Prepaid subscribers 50 minutes of all-net calls for only P50 valid for 3 days.,0.04241538792848587,0.9430259466171265,0.014558698982000351
"Meanwhile, TM subscribers may choose UnliTawag15 which gives its subscribers unlimited calls to all Globe and TM subscribers for as low as P15 valid for 1 day.",0.044939734041690826,0.9411754012107849,0.013884799554944038
"Through the Extend all-you-can promo, TM subscribers can extend for another 24 hours their favorite TM promo for only P5 up to 365 times by simply texting “EXTEND” to 8888 before their current promo expires.",0.04144560918211937,0.942425549030304,0.01612882688641548
"For Filipinos who wish to stay connected with their loved ones abroad, Globe continues to offer discounted call rates as low as P5 per minute to the Middle East and Europe, and P2.50 per minute to North America and Asia.",0.03308546543121338,0.5474907755851746,0.41942378878593445
"Globe Prepaid and TM customers may opt to register to GoCallIDD30 valid for 7 days, GoCallIDD50 valid for 15 days or GoCallIDD99 valid for 30 days.",0.021309327334165573,0.9395617842674255,0.03912881761789322
"TM customers may also opt to register to TipIDD30 which gives 4 IDD minutes to Saudi Arabia, UAE, Kuwait, Bahrain, Australia, UK, Italy, and Japan valid for 1 day for only P30.",0.02634880132973194,0.9512596130371094,0.022391576319932938
"The Company also provides its subscribers with the best possible mix of voice, SMS, and Mobile browsing services through its combo packages.",0.252399742603302,0.7411807179450989,0.006419450975954533
"GoUnli promos include GoUnli20 which gives its customers unli texts to All networks, unli calls to Globe/TM, 20 MB Mobile internet, plus 1GB for Facebook and Instagram, valid for 1 day for only P20; GoUnli25 for unli calls to Globe/TM, unli texts to all networks, free unli Viber plus 1GB for Facebook and Instagram, valid for 1 day for P25; GoUnli30 for unli texts to All networks, unli calls to Globe/TM, 30 MB Mobile internet plus 1GB for Facebook and Instagram, valid for 2 days for P30; and GoUnli50 for unli calls to Globe/TM, unli texts to all networks, 50 MB Mobile internet plus 1GB for Facebook and Instagram, valid for 3 days for only P50; GoUnli95 for unli calls to Globe/TM, unli texts to all networks, 100 MB Mobile internet plus 1GB for Facebook and Instagram, valid for 7 days for only P95; GoUnli180 for unli calls to Globe/TM, unli texts to all networks, 150 MB Mobile internet plus 1GB for Facebook and Instagram, valid for 15 days for only P180; GoUnli350 for unli calls to Globe/TM, unli texts to all networks, 200 MB Mobile internet plus 1GB for Facebook and Instagram, valid for 30 days for only P350.",0.028473878279328346,0.9382293224334717,0.033296845853328705
"Meanwhile, with GoSakto, Globe Prepaid customers can create or build their own promo using a mix of call, text, and surf promos, can assign their own promo name, and share with friends.",0.05282042175531387,0.9360507726669312,0.011128791607916355
"Existing GoSakto combo offers with validity period of 7 days are: GoSakto70 with 1 GB data, GoSakto90 with 2 GB data, GoSakto120 with 3 GB data, and GoSakto140 with 4 GB data, all valid for 7 days, plus 1GB daily Facebook, Instagram and Watch & Play apps, and Gcash QR voucher.",0.03443188592791557,0.9479908347129822,0.017577271908521652
"Mobile SMS revenues, which accounted for 14% of total mobile service revenues, closed the year at P15.7 billion or 22% lower against the P20.2 billion reported last year.",0.012707730755209923,0.01617150567471981,0.9711207151412964
"Similar to voice, mobile SMS declined with the continuous migration of mobile messaging traffic to over-the-top (OTT) messaging apps.",0.0963158831000328,0.25467151403427124,0.6490126848220825
"On the product front, Globe continues to showcase a comprehensive line up of mobile SMS value offers ranging from unlimited and bucket text services.",0.41512155532836914,0.5772702097892761,0.007608257234096527
Globe continues to provide its prepaid subscribers with all-day unlimited on-net SMS with UnliTxt promos: UnliTxt20 valid for 1 day for P20; UnliTxt40 valid for 2 days for P40 and UnliTxt80 valid for 5 days for P80.,0.07269150763750076,0.9142011404037476,0.013107383623719215
GoUnlitxt49 was also made available in the market which offers its subscribers unlimited on-net texts to Globe/TM for only P49 valid for 7 days.,0.06131266430020332,0.9265923500061035,0.012094981037080288
"For budget concious customers, SuliTxt15 provides its subscribers with 100 text messages to Globe/TM for one day; or ATXT20 which give its subscribers with 250 text messages to All-networks for one day.",0.0558696985244751,0.9323368072509766,0.011793531477451324
"With the use of the GoSakto, Globe Prepaid subscribers can create a promo exactly how they want it based on their lifestyle and budget.",0.04630272090435028,0.9401401281356812,0.013557196594774723
"GoSakto combo offer with a mix of SMS and mobile data with 7 days validity period are: GoSakto70 (unli SMS to All-networks, 1GB data allocation, plus 1GB daily Facebook, Instagram and Watch & Play, 1GB GoWifi access and P50 Gcash QR voucher for only P70) and GoSakto90 (unli SMS to All-networks, 2GB data allocation, plus 1GB daily Facebook, Instagram and Watch & Play, 1GB GoWifi access and P50 Gcash QR voucher for only P90).",0.054586973041296005,0.9329893589019775,0.012423691339790821
"With TM’s continued dedication of giving its subscribers wonderful and value-for-money offers, TM customers can get to choose from wide array of promo offers ranging from bucket or unlimited SMS.",0.292833536863327,0.6986843943595886,0.008482075296342373
"With SuliTxt5, TM subscribers can send 25 texts to TM/Globe, valid for 1 day for only P5.",0.06502930074930191,0.9235754013061523,0.011395283043384552
Txt5 unlitxt to TM/Globe for 1 day as an add-on to UnliTawag15.,0.15099719166755676,0.8388478755950928,0.010154880583286285
"UnliAllNet10 which provides its subscribers with unlimited texts to all networks for P10 a day or subscribe to Txt10 for unlimited text to TM/Globe, valid for 2 days.",0.05477936938405037,0.9344242811203003,0.010796303860843182
Also available is AstigTxt30 which gives TM subscribers 5 days of unlimited text to TM/Globe for P30.,0.03848349303007126,0.9478294253349304,0.013687064871191978
Dagdagtxt was likewise introduced to the market which provides additional 100 all-network texts as an add-on to an UnliCall promo for only P5 a day.,0.16700392961502075,0.8236947059631348,0.009301373735070229
"Meanwhile, for Filipinos who wish to send messages to their family and friends abroad, Globe continues to offer Unli iTXT20 unlimited SMS to USA Mainland, Canada, Kuwait, Guam, Greece, and Mexico for P20 (available to both Globe Prepaid and TM customers).",0.34021854400634766,0.6522631049156189,0.0075183347798883915
"TM subscribers, on the other hand, can subscribe to AstigItxt20 for 30 international SMS to 53 countries and 30 All-network texts valid for 1 day for only P20; or Roam Sulitxt99 for 10 All-network outgoing texts.",0.04934157803654671,0.9361937642097473,0.014464625157415867
"Mobile data, the biggest contributor to the mobile business, accounted for 64% of total mobile service revenues (vs. 51% in 2018).",0.06473997980356216,0.9201825857162476,0.015077462419867516
"As of end-December 2019 mobile data revenues posted P71.8 billion, up a strong 41% from close to P51.0 billion a year ago.",0.9528701901435852,0.02605012059211731,0.021079685539007187
The sustained growth momentum in mobile data revenues was driven by the increasing consumption of streaming and always-on digital services coupled with the growing smartphone penetration.,0.9420642256736755,0.04757700115442276,0.01035882718861103
"Likewise, data traffic rose as more Globe customers are benefitting from the company’s massive network upgrades.",0.9562079906463623,0.02670002356171608,0.017091911286115646
"Over the years, Globe has pioneered efforts in introducing product and services that cater to the customer’s digital preferences, enabling Globe to be the preferred brand for Filipinos’ digital lifestyle choices.",0.8683456778526306,0.1246042400598526,0.007050046231597662
"The Company partnered with internet giant Google to provide free access to Google mobile services and provide its subscribers the ability to charge purchases of applications to their postpaid bill or prepaid load, bypassing the need for credit cards and enhancing the convenience for Globe and TM customers.",0.906619131565094,0.08482460677623749,0.008556235581636429
"Likewise, the Company was able to tailor-make lifestyle packages for all its subscribers to meet their social networking needs and crowd-sourced content (via Facebook and Wattpad), chatting and digital communication (Viber), music (Spotify, Smule, Musical.ly), sports (NBA, Sports Illustrated) and media (HOOQ, Netflix, and Disney).",0.3536927402019501,0.6388357877731323,0.007471467833966017
"Moreover, Globe continues its drive to position the Philippines as the Digital Capital of the World as it expanded its line-up of content partners with its new international partnerships with Astro, Turner, Fox+, and Amazon.",0.9456722140312195,0.04291505739092827,0.011412718333303928
Globe’s mobile browsing services include the consumable mobile internet plan “GoSurf” which gives its subscribers bulk megabytes of Mobile data consumable per kilobyte for as low as P15 for 2 days.,0.04823167249560356,0.9352535605430603,0.01651473343372345
Globe Prepaid subscribers can choose from a variety of GoSurf consumable data plans ranging from P15 for 100 MB for two (2) days to P999 for 10 GB data allocation per month.,0.03774109110236168,0.9470118284225464,0.01524714007973671
"GoSurf50, the most popular GoSurf offer, provides 1GB data allocation plus 1GB for an app of choice, IGB daily for Facebook and Instagram and IGB for GoWiFi access.",0.05465930700302124,0.9328467845916748,0.01249387301504612
"Subscribers who register to a 30-days GoSurf offer (GoSurf 299 for 2GB, GoSurf599 for 5GB and GoSurf999 for 10GB) can get 1GB for an app of choice, IGB daily for Facebook and Instagram, IGB for GoWiFi access and Php50 Gcash QR voucher.",0.06380844116210938,0.9233936071395874,0.012797939591109753
"In September 2019, new GoSurf offers were likewise launched: GoSurf1299 for 15 GB, GoSurf1999 for 30GB and GoSurf2499 for 50GB data allocation per month, plus 1GB for an app of choice, IGB daily for Facebook and Instagram, IGB for GoWiFi access and Php50 Gcash QR voucher.",0.11796992272138596,0.8716561794281006,0.010373927652835846
"Likewise, Postpaid customers’ data packs available ranges from P299 for 2GB to P2,499 for 50GB data allocation per month.",0.03284013271331787,0.9407567977905273,0.026403091847896576
"The above-mentioned Postpaid data packages includes data rollover feature plus a choice of access to Facebook, Viber, Snapchat, music streaming on Spotify Basic, Instagram or YouTube (1GB data allocation monthly).",0.08297912031412125,0.9077508449554443,0.009270035661756992
"Meanwhile, for TM subscribers, can subscribe to “EasySurf” which ranges from P10 for 40MB valid for 1 day to P2499 for 50GB data allocation per month.",0.04181327670812607,0.9443508386611938,0.013835843652486801
"EasySurf30 for 300MB, plus 50 MB for Facebook, Instagram, Viber or Snapchat; EasySurf50 (valid for 3 days) provides unli All-Net SMS, plus 1GB for choice of apps (Facebook, Viber, Snapchat, Games (Arena of Valor, Mobile Legends, Clash of Clans, & Clash Royale), Twitter, Instagram, YouTube, iWant, Daily Motion, Spotify, or musical.ly), plus Free 1 GB GoWiFi and Free 1 GB per day for Facebook & Instagram.",0.07631523907184601,0.913078784942627,0.010605989024043083
"Subscribers who register to a 30-days EasySurf offer (EasySurf 299 for 2GB, EasySurf599 for 5GB and EasySurf999 for 10GB, EasySurf1299 for 15 GB, EasySurf1999 for 30GB and EasySurf2499 for 50GB) can get 1GB for an app of choice, IGB daily for Facebook and Instagram, IGB for GoWiFi access and Gcash QR voucher.",0.04896489903330803,0.9358941316604614,0.015141031704843044
HOOQ & Disney are available freebies for EasySurf599 and EasySurf999 only.,0.026998601853847504,0.9526197910308838,0.020381616428494453
"In addition, unlimited mobile internet offers are still available for TM subscribers: SuperSurf50 which gives an all-day unlimited mobile internet for only P50 and SuperSurf200 for 5 days of unlimited mobile internet.",0.09903426468372345,0.8923183679580688,0.008647450245916843
"GoWatch allows its users to watch hours of content without worrying about using up their data allowance through a separate data allocation dedicated for streaming on popular platforms: iflix, iWant, Viu, Netflix, Disney Life, ONE, YouTube, Tribe, HOOQ, Fox+, and NBA.",0.04626043885946274,0.9390187859535217,0.014720733277499676
"GoWatch29 gives 2GB data allocation as an add-on to any of the following promo: GoSurf50 and up, GoSakto70 or GoSakto90 valid for 1 day.",0.024921977892518044,0.9516270756721497,0.023450881242752075
"For bigger data options and longer validity, Globe customers may also avail GoWatch99 to get 2.5GB for three days at P99 or GoWatch399 for 10GB valid for 30 days at P399, as an add-on to GoSurf299 and up.",0.09274428337812424,0.8939415216445923,0.013314202427864075
"Furthermore, the “Share-A-Promo” allows its users to share GoSurf promos to their relatives and friends.",0.09472522139549255,0.8963748216629028,0.008899947628378868
"The promo can be sent to any Mobile phone, tablet, or Tattoo Mobile Wi-Fi.",0.03292490914463997,0.9518202543258667,0.015254843980073929
"Share-A- Promo is open to all Globe (Postpaid, Prepaid, and TM) subscribers.",0.039794616401195526,0.9475027918815613,0.012702551670372486
"Meanwhile, the Company continued to offer Roam Surf offers to its customers.",0.847524881362915,0.14472596347332,0.007749146781861782
"Roam Surf for Globe Prepaid is available in three variants: P150 for 100MB data allocation valid for 24 hours, P350 for 300 MB data allocation valid for 72 hours, P550 for 500MB data allocation valid for 120 hours.",0.036731984466314316,0.9464471340179443,0.01682085543870926
"Roam Surf Apps are also available (Roam Viber, Roam, Roam WeChat, Roam WhatsApp, Roam Facebook, Roam Instagram, Roam Maps) for as low as P100.",0.027298718690872192,0.9483808875083923,0.024320363998413086
To register dial *143# and choose Roaming & Int’l.,0.04965957999229431,0.9394578337669373,0.010882561095058918
"In April 2019, Globe announced its partnership with the worldwide hit app TikTok, offering exclusive and affordable data promos for its customers.",0.8095989227294922,0.1840437650680542,0.006357296835631132
"For hardcore video creators, there are bigger data promos such as TIKTOK50 with 600MB for 7 days and TIKTOK199 with 1GB for 30 days.",0.03863940015435219,0.936825692653656,0.024534933269023895
"In November 2019, Globe gave its Prepaid customers an additional free 1 gigabyte (GB) of access daily to popular social media apps such as Facebook and Instagram to further enhance their digital experience.",0.8636823296546936,0.1296103149652481,0.006707313936203718
"To avail of the additional data allocation for Facebook and Instagram daily, Globe Prepaid and TM customers only need to register to any promo priced P20 and up.",0.040910955518484116,0.9436290264129639,0.01546001061797142
"In support of national development by providing access to user-friendly and cost-effective internet connectivity to more Filipinos, GoWiFi is now accessible in 2,000 sites nationwide.",0.8138765096664429,0.17968854308128357,0.006434996612370014
"This translates to 20,000 access points from 15,000 in 2018 and to about 18 million sessions per month.",0.8929407596588135,0.07478326559066772,0.0322759747505188
"These include the following: Clinics/Hospitals - VRP Medical Center along EDSA in Mandaluyong City, QualiMed (select branches), Healthserv in Los Baños, Laguna; Colleges/Universities - Emilio Aguinaldo College, St. Paul University, Cebu Doctors University; Malls/Supermarkets/Convenience Stores - Araneta Center in Cubao, all branches of Robinsons Supermarket, Robinsons Department Store (select branches), Puregold (select branches), Shopwise (select branches).",0.029521893709897995,0.9505327343940735,0.019945450127124786
"Some of the existing areas already covered by GoWiFi are Ayala Malls, Megaworld Malls, SM Supermalls, Robinsons Malls, Ortigas & Company, and Starbucks.",0.05427172780036926,0.9336791634559631,0.012049036100506783
"GoWiFi services are also available at major transport points, such as the Ninoy Aquino International Airport (NAIA), Metro Rail Transit (MRT) and Light Rail Transit (LRT) stations.",0.1401395946741104,0.8503352403640747,0.009525164030492306
"Currently, GoWiFi users can choose between GoWiFi (free service) and GoWiFi Auto (paid service).",0.033782314509153366,0.9431347250938416,0.023082975298166275
"These two services are available to all users with any WiFi-enabled device (smartphones, tablets, and laptops) and select international numbers regardless of the network service provider and even international numbers.",0.0366361029446125,0.9489957690238953,0.014368174597620964
"By subscribing to GoWiFi, users get to enjoy connection speeds as high as 100 Mbps depending on location.",0.3959663510322571,0.5942386388778687,0.009794979356229305
"In September of 2019, Globe cements another milestone partnership with one of the metro's biggest lifestyle complexes, Araneta Center, to provide fast and reliable internet connectivity via its GoWiFi service.",0.9373158812522888,0.04943405091762543,0.013250090181827545
"With Araneta Center now powered by GoWiFi, visitors will have access to stable and secure WiFi connection for an upgraded malling experience.",0.7145721316337585,0.27826398611068726,0.007163898553699255
"Also, to provide more school communities quality access to the internet, Philippine Normal University (PNU) and Philippine Women's University (PWU) sealed a partnership with GoWiFi.",0.9193077683448792,0.07008633762598038,0.010605898685753345
"Last September 24, 2019, Cainta Municipal Mayor Hon.",0.042587488889694214,0.9141419529914856,0.04327058419585228
"Johnielle Kieth Nieto signed a partnership to make GoWiFi available in the Cainta Municipal Hall and Cainta Municipal Hospital to provide the city's residents and workers with free, high-quality data connectivity.",0.9028367400169373,0.08694537729024887,0.01021791622042656
"Moreover, the fast internet speed in malls, schools, and transport terminals can now be enjoyed in over 2,500 GoWiFi locations available nationwide.",0.668036162853241,0.32370585203170776,0.008258000016212463
"As a bonus, Globe Prepaid and TM customers can enjoy 1 GB of free GoWiFi for every registration of GoSakto, GoSurf, and EasySurf worth Php50 and above that they can use in any GoWiFi hotspot.",0.18135981261730194,0.8102012276649475,0.008438988588750362
"When in a GoWiFi hotspot, simply connect to @GoSurf_FreeWifi or @EasySurf_FreeWifi and start enjoying free 1 GB WiFi access.",0.03872634470462799,0.9451526403427124,0.01612100750207901
"Globe Prepaid GoSakto90 users can enjoy 1 GB Free GoWiFi access on top of 2 GB mobile data, 2 GB for GoWatch and Play, 1 GCash voucher and unlimited all-net texts valid for 7 days for only Php90.",0.0745391994714737,0.9152279496192932,0.01023279782384634
"While TM EasySurf50 users automatically get 1GB free GoWiFi access, 1GB mobile data, 2GB for EasyWatch and Play, 300 MB for an app of their choice and unlimited all-net texts.",0.06399835646152496,0.9243771433830261,0.011624488979578018
"Globe closed 2019 with a total Mobile subscriber base of 94.2 million, up 27% from last year coming mostly from the customer growth in the prepaid segment.",0.9579281210899353,0.022843237966299057,0.01922868937253952
"The succeeding sections cover the key segments and brands of the Mobile business – Globe Postpaid, Globe Prepaid and TM including fully-Mobile Broadband subscribers.",0.04401964694261551,0.9436585307121277,0.012321860529482365
"Globe Postpaid had a total of close to 2.7 million cumulative subscribers as of the end of December 2019, up by 4% versus last year.",0.9576615691184998,0.026393219828605652,0.015945112332701683
"Globe Postpaid’s gross acquisitions for the period, stood at 620,710 or 6% lower than last year.",0.010004179552197456,0.015348286367952824,0.9746475219726562
"Despite slight improvement in churn rate (from 1.8% a year ago to only 1.7% this period) total net additions in postpaid subscribers declined by 19% from 113,383 last year to only 92,406 subs this year due mainly to lower gross acquisition.",0.008816412650048733,0.01627265103161335,0.9749108552932739
"Globe Postpaid ARPU registered at P907, which was 1% lower from a year ago.",0.018971238285303116,0.015756336972117424,0.9652723670005798
Globe Postpaid continues to cater to its customer’s needs.,0.6454567909240723,0.3475915789604187,0.006951729767024517
"To keep up with the growing and evolving market, Globe introduces the new iPhone 11, iPhone 11 Pro and iPhone 11 Pro Max with several payment options for new and existing postpaid customers.",0.7758450508117676,0.2163703441619873,0.007784649729728699
"36 months, 0% interest - Available for both new and recontracting customers, and pay in fixed monthly installments for up to 36 months with 0% interest using BPI Credit Card (Example: if you are getting the iPhone 11 with ThePLAN 1799, you just need to pay Php533/month if you are up for contract renewal, and Php600 if you are a new customer) Globe’s Handset Installment Plans - Customers may opt to pay for the new iPhone 11 in monthly installments through Globe’s Handset Installment Plan 1299 with 24 months lockout, charged to your monthly bill.",0.03260767459869385,0.9483588933944702,0.01903340592980385
"The new iPhone 11 64 GB can be yours for as low as Php2,799 through the Installment Plan.",0.048665862530469894,0.8964273929595947,0.054906707257032394
Special cash-out rates for recontracting customers - Globe is also offering special cash-out rates for customers who are up for contract renewal.,0.098574198782444,0.8827528357505798,0.018672997131943703
"If you are a current Globe xPostpaid customer who will renew your plan, you can enjoy a Php2,400 discount on the cash-out if you’re on ThePLAN 1799 and up, or a Php1,200 discount on the cash-out for other plans.",0.14200210571289062,0.8458396792411804,0.012158237397670746
"For example, with ThePLAN 1799, you can get your iPhone 11 64 GB with a one-time cashout of P19,200, which you can spread throughout the 24-month contract period, charged to your bill.",0.10045216977596283,0.8890464901924133,0.010501318611204624
"Globe’s prepaid segment, which includes the Globe Prepaid and TM brands, accounts for 97% of its total Mobile subscriber base.",0.06888865679502487,0.9203613996505737,0.010749964974820614
"As of end-December 2019, cumulative prepaid subscribers stood at about 91.5 million.",0.023003248497843742,0.9462376832962036,0.030759092420339584
"Based on the National Telecommunications Commission (NTC) Memorandum Circular 03-07-2009, the first expiry periods range from 3 days for P10 or below to 120 days for reloads amounting to P300 and above.",0.01857573725283146,0.9317912459373474,0.04963303357362747
"Under this policy, subscribers are included in the subscriber count until churned.",0.01687590405344963,0.9128208160400391,0.07030320912599564
"Under the new pronouncement based on the National Telecommunications Commission (NTC), Department of Information and Communications Technology (DICT), and Department of Trade and Industry (DTI) Joint Memorandum Circular No.",0.03188662976026535,0.9484253525733948,0.019688038155436516
05-12-2017 all prepaid load will now carry a one-year expiration period regardless of amount.,0.01731705479323864,0.9388817548751831,0.04380124807357788
"In compliance to this new regulation, effective January 6, 2018, Globe implemented a one-year expiration period for prepaid load worth 300 pesos and above.",0.09276506304740906,0.8584560751914978,0.04877888783812523
"Then in July 5, 2018, Globe expanded the implementation to all Globe prepaid load, including those with denominations below 300 pesos.",0.44278085231781006,0.5493943095207214,0.007824881933629513
Globe Prepaid Globe Prepaid gross acquisitions dropped by 4% year-on-year from 26.2 million subs last year.,0.008685208857059479,0.014670868404209614,0.976643979549408
"In view of the current regulatory requirement of one (1) year extension of prepaid load validity, total cumulative Globe Prepaid subscribers was at 44.8 million as of end-December 2019, up 30% from a year ago.",0.9563420414924622,0.02213624306023121,0.021521707996726036
"Globe Prepaid ARPU registered at P108, which was 9% lower year-on-year.",0.03377126157283783,0.015532313846051693,0.9506963491439819
Globe Prepaid’s fully-loaded GoSakto promos now comes with bigger data allocations of up to 4 GB for 7 days.,0.23212000727653503,0.7591471076011658,0.008732909336686134
Enjoy more data for a week to access various online content and experiences to enrich its customers’ everyday digital lifestyle.,0.19515077769756317,0.7967020869255066,0.008147083222866058
"GoSakto promos also come with Free 1 GB daily for Facebook, Instagram, and Watch and Play apps (YouTube, Netflix, iflix, HOOQ, Viu, iWant, DisneyLife, FOX+, ONE, and NBA).",0.04961111769080162,0.9377188682556152,0.012669995427131653
"Show your prowess and win victories on your favorite games like Mobile Legends, Rules of Survival, Free Fire, Arena of Valor, Clash of Clans, and Clash Royale.",0.1542549729347229,0.8295371532440186,0.01620788872241974
"It also come with up to 2 GB Free GoWiFi access, now with over 2,000 hotspots nationwide.",0.2517770528793335,0.7401882410049438,0.00803467445075512
"All these perks are available when you register to GoSakto70 with 1 GB data, GoSakto90 with 2 GB data, GoSakto120 with 3 GB data, and GoSakto140 with 4 GB data, all valid for 7 days.",0.029598813503980637,0.9459320902824402,0.024469083175063133
Simply dial *143# and choose GoSakto on the menu or register via the GlobeONE app.,0.03420171141624451,0.9467751979827881,0.019023070111870766
"b. TM TM’s gross acquisitions declined year-on-year by 4%, from prior year’s 28.5 million subs.",0.010113361291587353,0.014423769898712635,0.9754628539085388
"In view of the current regulatory requirement of one (1) year extension of prepaid load validity, TM cumulative subscriber base now stand at 46.7 million subscribers as of end-December of 2019, or 27% higher year- on-year.",0.9095482230186462,0.07637667655944824,0.014075097627937794
"TM ARPU as of end-December, 2019 was 7% lower from P66 in 2018 to only P61 this period.",0.0106742475181818,0.023093389347195625,0.9662324786186218
"Globe Group’s Fixed line and Home Broadband full year 2019 revenues stood at P37.2 billion, 12% increase year-on-year from P33.3 billion in 2018, bolstered by the solid contributions of both Home Broadband and Corporate Data.",0.9556516408920288,0.02145489491522312,0.02289346233010292
"Globe Home Broadband revenues as of end-December 2019 registered at P21.7 billion, up 17% from the P18.6 billion reported a year ago.",0.9576715230941772,0.023345114663243294,0.01898326352238655
"This was due to the sustained expansion of its customer base, now rising to over 2.0 million subscribers from 1.6 million last year.",0.9508130550384521,0.027628634124994278,0.021558312699198723
"The revenue growth and customer uptake was led by Home Broadband’s compelling data bundles and packages which now includes high- speed internet with the At Home Air Fiber 5G plans, coupled with the growing popularity of the Home Prepaid Wi-Fi product.",0.9342727661132812,0.056030385196208954,0.009696937166154385
"As a treat to its loyal mobile postpaid customers, Globe is offering free three months subscription of Globe At Home GoUnli plans with speeds of up to 100 Mbps for an upgraded digital experience for everyone in the family.",0.5140451192855835,0.4778319001197815,0.008122960105538368
This is in line with Globe At Home’s efforts in fulfilling its vision of providing fast and reliable internet connectivity to 2M homes by 2020.,0.8600982427597046,0.1333843469619751,0.006517442874610424
