sentence,positive,neutral,negative
"Neither were there any trends, events or uncertainties that have had or that are reasonably expected to have a material impact on net sales or revenues or income from continuing operations.",0.03708682209253311,0.9080910086631775,0.05482211336493492
There are no significant elements of income or loss that did not arise from the Group’s continuing operations.,0.02382129617035389,0.8896450996398926,0.08653353899717331
The Group’s Statements of Financial Position reflects stable financial growth.,0.9136887192726135,0.07579480856657028,0.01051649171859026
"Total resources as at December 31, 2021 amounted to Php397.98 billion, posting an increase of 5.93% compared to Php375.69 billion as at December 31, 2020.",0.9517311453819275,0.024399716407060623,0.023869113996624947
"The Group shows steady liquid position as at December 31, 2021 by having its current assets at Php227.83 billion as against its current obligations at Php61.91 billion.",0.8749381899833679,0.11291760951280594,0.012144243344664574
"Current assets posted an increase of 8.15% from December 31, 2020 balance of Php210.67 billion.",0.9386513829231262,0.041082676500082016,0.020265869796276093
"Current obligations reflected a decrease of 14.87% from December 31, 2020 balance of Php72.72 billion.",0.024144204333424568,0.014775216579437256,0.9610805511474609
"Cash and cash equivalents increased by 9.03% from Php40.17 billion in 2020 to Php43.79 billion as at December 31, 2021.",0.9539806246757507,0.02676268294453621,0.019256828352808952
"Current and non-current trade and other receivables – net increased by 7.15%, amounting to Php46.97 billion as at December 31, 2021 compared to Php43.84 billion as at December 31, 2020.",0.8006551265716553,0.023300591856241226,0.17604433000087738
"Contract assets increased by 2.79%, amounting to Php19.92 billion as at December 31, 2021 compared to Php19.38 billion as at December 31, 2020.",0.9534290432929993,0.01916692778468132,0.027404077351093292
"Inventories increased by 9.05% from Php106.13 billion in 2020 to Php115.74 billion as at December 31, 2021.",0.953738808631897,0.026458637788891792,0.01980256289243698
"This includes raw land for residential development and property development cost reclassified due to adoption PFRS 15 and PIC Q&As 2018-11, 2018-15 and 2018-12.",0.03155186399817467,0.9363614916801453,0.03208667039871216
"Investment properties – net increased by 3.69% amounting to Php119.22 billion in December 31, 2021 from Php114.98 billion in December 31, 2020.",0.9434494376182556,0.027214378118515015,0.02933610789477825
"This includes raw land and property development cost for office and commercial development reclassified due to adoption of PIC Q&As 2018- 11, 2018-15 and 2018-12.",0.046753499656915665,0.9334433674812317,0.019803183153271675
"Trade and other payables amounted to Php22.88 billion and Php23.33 billion as at December 31, 2021 and December 31, 2020, respectively, reflecting a decrease of 1.95%.",0.03276617079973221,0.011708389967679977,0.9555253982543945
"Contract liabilities increased by 26.70%, amounting to Php7.40 billion as at December 31, 2021 compared to Php5.84 billion as at December 31, 2020.",0.9423515200614929,0.01773121766746044,0.0399172380566597
"Total current and non-current customers’ deposits as at December 31, 2021 amounted to Php12.15 billion compared Php14.69 billion as at December 31, 2020 with 17.25% decrease.",0.05444823578000069,0.01859227754175663,0.9269593954086304
"The interest-bearing loans and borrowings current and non-current amounted to Php51.65 billion and Php45.58 billion for December 31, 2021 and December 31, 2020, respectively, reflecting an increase of 13.32%.",0.9450031518936157,0.034139540046453476,0.02085724286735058
"Bonds payable increased by 4.22%, amounting to Php41.98 billion as at December 31, 2021 compared to Php40.28 billion as at December 31, 2020.",0.9482061266899109,0.017805160954594612,0.033988721668720245
"Total other liabilities amounted to Php16.57 billion from Php17.69 billion as at December 31, 2021 and December 31, 2020, respectively, translating to a decrease of 6.36%.",0.029618853703141212,0.011362236924469471,0.9590189456939697
"Total Equity (including non-controlling interests) increased by 8.08% from Php212.53 billion as at December 31, 2020 to Php229.70 billion as at December 31, 2021.",0.9497153759002686,0.03136024996638298,0.018924307078123093
"9.03% increase in cash and cash equivalents Primarily includes the net proceeds from REIT-related transactions and internally generated funds 7.15% increase in current and noncurrent trade and other receivables – net Pertains mainly to receivables from sales and rental during the period 9.05% increase in inventories Mainly includes residential condominium units for sale and raw land for residential development and property development cost 5.39% increase in prepayments and other assets Due to higher other current assets 37.98% increase in financial assets at fair value through other comprehensive income Due to new investment and changes in the fair value of shares 11.05% increase in deferred tax assets Due to higher deferred tax assets on taxable temporary differences 13.32% increase in interest-bearing loans and borrowings - net Due to availment of new loans 26.70% increase in contract liabilities - net Represents excess of collection over the progress of work 17.25% decrease in customers’ deposits Pertains to amounts received from customers for sale of residential lots and condominium units not yet qualified for sales recognition 67.52% decrease in income tax payable Mainly due to lower taxable income 6.36% decrease in other current and noncurrent liabilities – net Mainly due to decrease in derivative liability and commission payable 20.84% increase in advances from other related parties Due to increase in advances arising from related party transactions 33.30% decrease in retirement benefit obligation Due to changes in financial assumptions used to compute for the present value of retirement obligation 8.08% increase in equity Due to the Group’s continuous profitability and increase in revaluation reserves resulting from changes in percentage of ownership of a subsidiary  25.23% increase in sales Higher sales bookings resulting from increase in percentage of project completion due to acceleration of construction activities 30.14% increase in hotel operations Due to consistent performance of the company’s in-city hotels and the opening of new hotel 152.65% increase in equity share in net losses of associates Mainly due to incurred losses of associates 22.36% increase in cost of sales Higher sales bookings resulting from increase in percentage of project completion due to acceleration of construction activities 12.86% increase in cost of hotel operations Represents direct costs attributable to hotel operations 64.08% increase in interest and other charges-net Primarily due to higher finance costs and foreign currency losses incurred during the period 83.13% decrease in income tax expense Due to lower taxable income and tax effects of deductible temporary differences 8.56% increase in operating expenses Mainly due to increase in selling, administrative and miscellaneous expenses There are no other significant changes in the Group’s financial position (5% or more) and condition that will warrant a more detailed discussion.",0.7825188636779785,0.06859695911407471,0.1488841474056244
"Further, there are no material events and uncertainties known to management that would have impact or change the reported financial information and condition on the Group.",0.024775898084044456,0.7985562086105347,0.17666782438755035
"There are no known trends or demands, commitments, events or uncertainties that will result in or that are reasonably likely to result in increasing or decreasing the Group’s liquidity in any material way.",0.03394942358136177,0.2876158356666565,0.6784347295761108
"The Group is not in default or breach of any note, loan, lease or other indebtedness or financing arrangement requiring it to make payments.",0.028219373896718025,0.8797141313552856,0.09206650406122208
"There are no material off-balance sheet transactions, arrangements, obligations (including contingent obligations), and other relationships of the Group with unconsolidated entities or other persons created during the reporting period.",0.016192229464650154,0.9251720309257507,0.058635711669921875
"The Group has no unusual nature of transactions or events that affects assets, liabilities, equity, net income or cash flows.",0.015928400680422783,0.9047816395759583,0.07928991317749023
There were no known material events subsequent to the end of the period that have not been reflected in the Group’s Financial Statements as at fourth quarter of 2021.,0.014769130386412144,0.9057959318161011,0.07943495362997055
"There was no contingent liability reflected in the most recent annual financial statement, the same in the consolidated financial statements as at fourth quarter of 2021.",0.01845025084912777,0.9216925501823425,0.05985713750123978
"There are no commitments, guarantees and contingent liabilities that arise in the normal course of operations of the Group which are not reflected in the accompanying consolidated financial statements.",0.018361004069447517,0.9462547302246094,0.03538418933749199
"There were no other material issuances, repurchases or repayments of debt and equity securities.",0.022264769300818443,0.9405750632286072,0.03716017305850983
