sentence,positive,neutral,negative
"Investment properties, net decreased by P534 million, or 79.8%, due to reclassification of an investment property to bank premises as the Bank decided to use the property for its operations.",0.1227191612124443,0.5648698806762695,0.31241095066070557
"Investments in subsidiaries and associates, net went down P432 million, or 6.3% on account of the decrease in the Bank’s share in the net income from BPI - Philam.",0.006788480561226606,0.01871352829039097,0.9744979739189148
"The bank sustained its healthy mix of loan portfolio broken down into large corporates at 74%, SMEs at 7%, and consumer at 19%.",0.9019123911857605,0.0862954705953598,0.011792059987783432
Allowance for Impairment of P20.7 billion was up by P2.0 billion from last year’s P18.7 billion and also higher than 2015’s P16.4 billion.,0.9571646451950073,0.02244690991938114,0.020388511940836906
"Gross 90 days non-performing loans (NPL) ratio as of December 2017 improved to 1.3%, compared to last year’s 1.5%.",0.9587438702583313,0.014662520959973335,0.026593614369630814
"December 2017’s 30 day net NPL ratio (net of fully reserved accounts) per BSP definition ended at 0.5%, from December 2016’s 0.5% and 2015’s 0.6%.",0.6392881870269775,0.02731655165553093,0.3333952724933624
The Bank’s NPL ratio was better than industry’s average of 1.6% as of December 2017.,0.9600865244865417,0.020083298906683922,0.01983019709587097
"BPI shall prudently manage its lending activity and will always be mindful of the credit risks, potential or otherwise, that may be posed by the shifting environment.",0.10849984735250473,0.8746130466461182,0.01688707247376442
"It will continue to resolve outstanding delinquent loans through collection or restructuring, where appropriate.",0.15078647434711456,0.830887496471405,0.018326029181480408
BPI is one of the industry’s most liquid banks as it derives 95% of its funding from deposits.,0.17432330548763275,0.81736820936203,0.008308513090014458
"Its net loan to deposit ratio was 77% in 2017, up from 2016’s 73%, with adequate room to actively finance any surge in loan demand.",0.9536494016647339,0.02804422564804554,0.018306434154510498
"Currently, excess funds are invested in cash and highly liquid assets as well as in non-risk government securities.",0.029174819588661194,0.9466602206230164,0.024164922535419464
"The Bank’s net income from 2015 to 2017 increased by a CAGR of 7.5% as net interest income and non- interest income increased by 11.3% and 3.1%, respectively.",0.9519729018211365,0.03245631605386734,0.01557075697928667
"However, these improvements in revenues were partly reduced by the higher impairment losses and operating expenses whose 3-year CAGRs were up 10.6% and 8.8%, respectively.",0.9280881285667419,0.01588384248316288,0.056027937680482864
"Net income for full year 2017 ended at of P22.4 billion, P366 million, or 1.7% higher than same period last year of P22.1 billion.",0.9328466653823853,0.023809360340237617,0.04334403574466705
"Total revenues grew by P4.5 billion, but was partly tempered by increases recorded in other expenses and provision for income tax which were up by P3.6 billion, and P1.4 billion, respectively.",0.9559301137924194,0.01860353909432888,0.025466421619057655
"Net interest income at P48.0 billion, increased 13.4% from last year’s P42.4 billion on the back of P178.5 billion average asset base expansion.",0.9566470980644226,0.023341236636042595,0.02001158706843853
"Interest income increased P7.5 billion, or 12.9%, to P65.8 billion from previous year’s P58.3 billion.",0.9560906887054443,0.02296399511396885,0.020945308730006218
"Interest income on loans and advances were up by P7.7 billion, or 15.8%, due to the P147.7 billion increase in average loan volume, partly tempered by the 3 basis points drop in loan yield.",0.9482457637786865,0.016691425815224648,0.03506271541118622
"Interest income on trading securities also increased P21 million, or 11.7%, on account of higher volume and yield.",0.9609222412109375,0.02125675603747368,0.017821069806814194
"On the other hand, interest income on available-for-sale securities declined by P111 million, or 23.7%, largely on account of lower volume.",0.01076285820454359,0.015080238692462444,0.9741568565368652
"GRT increased P219 million, or 11.0%, as a result of higher interest income.",0.9579799771308899,0.022662142291665077,0.019357969984412193
"Interest expense was up by P1.9 billion to P17.8 billion, from last year’s P15.9 billion.",0.9557973742485046,0.02159234881401062,0.02261037565767765
"This increase was primarily driven by interest expense on deposits, which grew by P1.4 billion, or 8.9% on account of the average asset base expansion partly tempered by lower deposit cost.",0.9560827612876892,0.028054120019078255,0.01586312986910343
"Interest expense on bills payable and other borrowings also increased P516 million, or 81.4%, driven by higher volume and cost.",0.9607908129692078,0.017308291047811508,0.0219008456915617
"Other income at P23.0 billion, was lower by P1.2 billion, or 4.9%, from P24.2 billion last year.",0.009247259236872196,0.015440388582646847,0.975312352180481
"Other operating income increased by P2.4 billion, or 27.0% mainly due to higher credit card income and profit from assets sold.",0.9596801996231079,0.022111931815743446,0.018207890912890434
"Income from foreign exchange trading increased by P396 million, or 20.3%, from gains on proprietary positions and retail sales.",0.9577144980430603,0.023116284981369972,0.01916927844285965
"The drop in other income was accounted for by the P4.4 billion, or 81.4%, decline in trading gain (loss) on securities as the Bank booked a one-off gain derived from the sale of the reclassified portion of certain held-to-maturity securities to AFS in 2016.",0.018030423671007156,0.015278198756277561,0.9666913151741028
"Other expenses at P38.5 billion, increased P3.6 billion, or 10.3% from last year’s P34.9 billion.",0.9555841684341431,0.019749222323298454,0.024666640907526016
"Other operating expenses increased P2.0 billion, or 17.4%, on product-related insurance premiums, third party fees and commissions, litigation expenses, and transaction related costs.",0.9354278445243835,0.024701394140720367,0.039870742708444595
"Occupancy and equipment-related expenses grew by P1.2 billion, or 11.7% owing to increase in rent expense, depreciation and amortization costs, and significant spending on technology.",0.946284830570221,0.016921328380703926,0.03679383173584938
"Impairment losses stood at P3.8 billion, P1.0 billion, or 20.9% lower than the previous year, as loan provisioning was slowed down.",0.02268804982304573,0.011475823819637299,0.9658361673355103
"Provision for income tax at P6.0 billion, up P1.4 billion, or 31.3% from P4.5 billion.",0.9522795677185059,0.02366236038506031,0.02405802346765995
"Current taxes rose by P1.0 billion, or 18.4%, due to higher proportions of Bank pre-tax earnings that are exposed to ordinary corporate income tax.",0.9562515020370483,0.01941714622080326,0.024331338703632355
"Deferred taxes decreased P422 million, or 47.7% on account of the impairment losses set up for the year, and accounts with timing difference.",0.02130153216421604,0.015606479719281197,0.9630919694900513
"Income attributable to non-controlling interest increased P95 million, or 42.2%, on account of higher income from the Bank’s non-life insurance subsidiary.",0.9553124308586121,0.02562757395207882,0.019060002639889717
"Total comprehensive income was at P22.4 billion, P670 million, or 3.1% higher than last year’s P21.7 billion on the back of increases on Net income before minority interest at P461 million, or 2.1% and other comprehensive income at P337 million or 95.2%.",0.932860791683197,0.03059457428753376,0.03654462844133377
Net change in fair value reserve on available-for-sale securities increased P170 million or 31.3% on account of higher market valuation of the Bank’s investment securities.,0.9549927115440369,0.025754880160093307,0.019252363592386246
"Fair value reserve on investments of insurance subsidiaries, also increased P327 million, or 249.6%, as a result of higher market valuation of the insurance subsidiaries’ investment funds.",0.9601731300354004,0.02269289828836918,0.017133938148617744
"Currency translation differences likewise increased by P239 million, or 211.5% due to the general weakening of the Philippine peso.",0.9541522860527039,0.015327837318181992,0.030519843101501465
"Share in other comprehensive loss of associates increased P178 million, or 240.5% due to the downward market valuation of the investments of the bancassurance affiliate.",0.6517117619514465,0.030998490750789642,0.3172897398471832
"Actuarial losses on defined benefit plan, net of tax effect decreased P307 million, or 53.0% as impacted by the change in financial assumption.",0.01711181551218033,0.030988672748208046,0.9518994092941284
"Comprehensive income attributable to non-controlling interest increased P128 million, or 69.2% due to higher market valuation of the insurance subsidiaries’ investments.",0.9555454254150391,0.025500895455479622,0.01895374245941639
The Bank’s key financial performance ratios for the last three years showed consistent profitability and adequate capitalization.,0.9508761167526245,0.0338783897459507,0.015245548449456692
The same ratios are also used to evaluate the performance of the bank’s subsidiaries.,0.07182223349809647,0.9150230884552002,0.013154673390090466
"Return on equity (ROE), the ratio of net income to average equity at 12.7% was lower, compared to last year’s 13.8% due to the faster growth in average equity at 9.8% versus growth in net income of 1.7%.",0.033052146434783936,0.026826420798897743,0.9401214718818665
"Return on assets (ROA), the ratio of net income to average assets, also improved to 1.3%, was slightly lower than 2016 at 1.4% due to faster growth in average assets at 11.3% as compared to growth in net income.",0.10855694860219955,0.023190362378954887,0.868252694606781
"Net interest margin (NIM), the ratio of net interest income to average interest bearing assets, at 2.9%, improved by 6 basis points on the combined impact of the increase in yields and growth in average interest earning assets.",0.9617677927017212,0.018788661807775497,0.019443560391664505
"Operating efficiency (cost to income) ratio, the ratio of operating expenses to income, increased to 54.3% from last year’s 52.5% as increase in operating expenses outpaced revenue growth.",0.9583265781402588,0.020515738055109978,0.02115776389837265
"Capital adequacy ratio (CAR), computed using the standard risk weights assigned to the Bank’s assets compared with its qualifying capital, measures the capability of Bank’s capital funds to cover its various business risks.",0.1723727136850357,0.8117665648460388,0.01586073637008667
The Bank’s CAR under the Basel III framework was recorded at 12.7% versus 13.0% previously.,0.2776538133621216,0.04326802119612694,0.6790781021118164
"Increase in risk weighted assets, driven by higher loan portfolio, outpaced the increase in qualifying capital.",0.9592987298965454,0.022790726274251938,0.017910491675138474
This year’s CAR and Common Equity Tier 1 (CET 1) ratios remained above the BSP requirements.,0.9187518954277039,0.03714301809668541,0.04410513490438461
The Bank’s capital is composed largely of CET 1 capital.,0.03287827968597412,0.9498642086982727,0.017257537692785263
"Other than the disclosure enumerated above, the bank has nothing to report on the following: a) Any known trends, demands, commitments, events or uncertainties that will have a material impact on its liquidity.",0.01798650063574314,0.8851767778396606,0.09683671593666077
"b) Events that will trigger direct or contingent financial obligation that is material to the company, including any default or acceleration of an obligation.",0.021633023396134377,0.8997287750244141,0.07863819599151611
"c) Material off-balance sheet transactions, arrangements, obligations (including contingent obligations), and other relationships of the bank with unconsolidated entities or other persons created during the reporting period.",0.017672870308160782,0.9212200045585632,0.061107125133275986
d) Any material commitments for capital expenditures.,0.04341931268572807,0.9309003949165344,0.02568022720515728
"e) Any known trends, events or uncertainties that have had or that are reasonably expected to have a material favorable or unfavorable impact on net sales/revenues/income from continuing operations.",0.05876421183347702,0.794438898563385,0.14679694175720215
f) Any significant elements of income or loss that did not arise from the Bank’s continuing operations.,0.025841686874628067,0.8061181902885437,0.16804009675979614
g) Any seasonal aspects that had a material effect on the financial condition or results of operations.,0.016007108613848686,0.3627587556838989,0.6212341785430908
The Philippine Economy will continue to grow by 6.7% or more in 2018 as government’s planned infrastructure spending go into full swing.,0.944041907787323,0.0417877696454525,0.014170247130095959
The inflation environment in the Philippines has remained stable for two consecutive years and is forecasted to accelerate slightly to 3.4% in 2018 as oil prices recover and the initial short-term impact of the Tax Reform for Acceleration and Inclusion (TRAIN) law implementation takes effect.,0.9445849657058716,0.025900250300765038,0.029514774680137634
"A minimal, if any, monetary policy tightening response is expected from the BSP which could translate to a modest and somewhat healthy increase in domestic interest rates.",0.9369672536849976,0.02961137518286705,0.033421363681554794
A sizeable increase in the government’s deficit and borrowing requirement will also exert upward pressure on domestic interest rates but is unlikely to lead to an unmanageable surge in borrowing costs as competition among financial market players continue to intensify.,0.09871954470872879,0.01867816038429737,0.882602334022522
"Against this backdrop of a growing economy, BPI will continue to grow its corporate and retail client base.",0.9451356530189514,0.044351957738399506,0.010512487962841988
"The Bank believes its growth will be driven by its strong focus on the country’s growing market of middle class, emergence of small-and-medium-sized enterprises (SMEs) and the self-employed micro entrepreneurs (SEME), and heightened activity of large corporate and government entities.",0.8988251090049744,0.09261566400527954,0.008559211157262325
"The Bank is also positioned to capitalize on more substantial capital flows arising from natural activity in the foreign exchange markets from retail and corporate clients, as well as regulations that increasingly direct flows to more stringently regulated banks.",0.7304649353027344,0.26194795966148376,0.007587083149701357
"In contrast to other countries, the Philippines has a relatively young population that can drive consumption.",0.20010803639888763,0.7563780546188354,0.04351386800408363
"Nevertheless, consistent growth above 7% can only be achieved if the country’s infrastructure gaps are addressed.",0.9467626810073853,0.042631346732378006,0.010605902411043644
"Lower transportation and electricity costs resulting from infrastructure development will attract foreign businesses to the country, especially those involved in manufacturing.",0.8991507291793823,0.08790799230337143,0.012941263616085052
The implementation of the government’s infrastructure program is crucial in expanding the productive capacity of the economy.,0.8436330556869507,0.1476384401321411,0.008728458546102047
"In the medium term, BPI intends to capitalize on the Philippines’ stable economic growth by further investing in its already significant corporate and retail banking franchises, to make it well-positioned to tap opportunities in (i) the growing market of middle-class Filipinos and (ii) thriving SMEs and (iii) underbanked areas in the microfinance segments, and other opportunities related to increased economic activity and investments from offshore investors, multinational and regional corporations.",0.9264235496520996,0.06425116211175919,0.009325353428721428
It also intends to continue to capitalize on the strong cross-selling opportunities to offer the investment banking products of BPI Capital to its corporate clients.,0.9256468415260315,0.06520351767539978,0.00914965569972992
"The Bank intends to leverage its preeminent brand name and continue to innovate and offer value- added products and services to address the complex needs of its clients, while further enhancing client convenience and satisfaction by delivering services through integrated physical, electronic and call center facilities.",0.8586499094963074,0.13487456738948822,0.00647542392835021
"BPI will further strengthen its operational and financial performance through continued investment in process improvements, organizational alignment, management and information systems, and proactive engagement and compensation systems for human resources.",0.9334827065467834,0.05633483827114105,0.010182445868849754
