sentence,positive,neutral,negative
"In September 2021, ACEN, through its wholly-owned subsidiary, ACEN Finance Limited (the Issuer), successfully issued its U.S. dollar-denominated senior guaranteed undated fixed-for-life (non-deferrable) Green Bonds (the Bonds) at an aggregate principal amount of US$400.0 million, with a fixed coupon of 4.0% for life, with no step-up and no reset, priced at par.",0.6046998500823975,0.38515111804008484,0.010149038396775723
"The Bonds are issued under its US$1.5-billion medium-term note program, are guaranteed by ACEN, and are listed on Singapore Exchange Securities Trading (SGX-ST).",0.030922139063477516,0.9524244666099548,0.01665337011218071
"Pricing for the bonds was at 4.0%, which was 45 basis points tighter than the initial price guidance.",0.02826809510588646,0.31283751130104065,0.6588943600654602
"The final order book volume exceeded US$2.0 billion (more than 5 times oversubscribed), attracting a wide range of high-quality investors.",0.9260895252227783,0.06197067350149155,0.011939780786633492
"The net proceeds from the Bonds will be used to finance or refinance, in whole or in part, new or existing Eligible Green Projects in accordance with the Company’s Green Bond Framework (GBF).",0.29270505905151367,0.6979071497917175,0.009387842379510403
"These include solar energy projects, onshore and offshore wind energy projects, and geothermal energy projects with direct emissions of less than 100g CO2/kWh.",0.03937952220439911,0.9426443576812744,0.0179761815816164
"The GBF sets out well-defined guidelines for the use of proceeds for RE projects, with comprehensive monitoring and reporting commitments.",0.16510221362113953,0.8261607885360718,0.008737017400562763
"Including the Parent Company’s ₱5.4 billion (US$111.2 million) stock rights offering (SRO), ₱10.3 billion (US$212.2 million) follow-on offering (FOO), and ₱11.9 billion (US$244.2 million) primary share investment by GIC affiliate Arran Investment Pte.",0.06721709668636322,0.9208035469055176,0.011979314498603344
"Ltd. (Arran), ACEN has raised a total of close to US$1.0 billion in fresh capital in 2021, which it can use to fund its goal of 5,000 megawatts (MW) in attributable renewable energy (RE) capacity by 2025.",0.8263951539993286,0.16627752780914307,0.00732740294188261
"ACEN ended the year with 3,028MW of attributable capacity in operation and under construction, up from just 1,889MW in the same period in 2020.",0.9514569640159607,0.023747755214571953,0.02479526586830616
"50% of the portfolio is located in the Philippines, with the other 33.5% spread across the region: Indonesia, Vietnam, Australia and India.",0.03883460909128189,0.9464254379272461,0.014739954844117165
"64% of the capacity is operating, while the remaining 36% is still under construction.",0.060418929904699326,0.9247177839279175,0.01486322470009327
83% of the portfolio is powered by renewable energy.,0.05482787266373634,0.9343058466911316,0.010866235010325909
"In the Philippines, the 120MW Gigasol Alaminos and 63MW Gigasol Palauig solar farms have both started operating in the second quarter, while the 150MW Ingrid peaking plant was completed and started operations in October of this year.",0.11264213919639587,0.8758273720741272,0.011530530638992786
"ACEN is currently completing the 72MW Greencore Arayat solar plant, the 160MW GigaWind Pagudpud wind farm, the 40MWh Alaminos battery energy storage project, and the 4MW Bataan RE Tech Hub.",0.19538192451000214,0.7964133024215698,0.00820473674684763
"Despite the pandemic, the Group has commenced with its first two solar projects in India, the 140MWdc Sitara Solar and 70MWdc Paryapt Solar projects, which have generating power since started in May 2021 and October 2021.",0.7065836191177368,0.28393733501434326,0.00947904959321022
"The Group started construction of its first project in Australia, the 521MWdc New England Solar Farm, earlier this year.",0.19201499223709106,0.7996504306793213,0.008334542624652386
"The Group currently has 2,073MW of attributable renewable energy capacity and is working toward its goal of 5,000MW of renewable energy capacity by 2025, in line with its vision of becoming the largest listed renewables platform in Southeast Asia.",0.8666920065879822,0.12607602775096893,0.00723194470629096
"The Group posted consolidated net income attributable to equity holders of the Parent Company amounting to P=5,250.97 million for the year ended December 31, 2021, up from P=4,288.10 million restated net income in the same period last year.",0.9521391987800598,0.02435743249952793,0.02350335381925106
"Currently, none of the international assets are being consolidated by the Group, and that the earnings from these assets are reflected under Equity in Net Income of Associates and Joint Ventures, which is presented net of project development expenses for the various power projects under construction and in the pipeline.",0.039954330772161484,0.9449414610862732,0.015104182064533234
"Interest and other financial income from investments in redeemable preferred shares of associates and joint ventures, and from development loans and advances to these companies, are reflected under Other Income.",0.04224732890725136,0.9429522752761841,0.014800368808209896
"Attributable generation grew 21.3% to 4,632.9 GWh for year ending December 31, 2021, up from 3,818.3 GWh in the same period last year.",0.9538421034812927,0.02394697442650795,0.022210869938135147
"Challenges in the availability of thermal assets, coupled with high WESM prices, led to an increase in the cost of purchased power during the period, but this was partially offset by improved wind regime.",0.9508960247039795,0.028146537020802498,0.020957378670573235
"Revenue from sale of electricity increased mainly due to demand recovery, exceeding Group’s pre-pandemic level, vis-à-vis the mobility restrictions in the previous year, significant increase in retail contracts, and growth in operating capacity following the acquisition of additional stakes in the ISLASOL and SACASOL solar farms last year.",0.9573845267295837,0.027000967413187027,0.015614465810358524
"Gigasol3 and SolarAce1 have started commercial operations of the 60MWdc Palauig Solar Farm and 120MWdc Alaminos Solar Farm in April and June 2021, respectively, which also contributed to the increase, despite typhoon damages in Visayas region transmission and distribution systems towards end of year.",0.9380601048469543,0.05147342383861542,0.01046656258404255
"Rental income decreased due to the consolidation of ISLASOL and SACASOL, which have various lease agreements within the Group that have been eliminated following acquisition of majority interest in both companies last March 2020. Dividend Income came from UPC Sidrap, which is recognized as financial asset at FVOCI.",0.012248028069734573,0.023763788864016533,0.963988184928894
"Other revenue consists of management fees earned by ACEN from its joint ventures, as well as bulk water sales.",0.05132357403635979,0.9359028935432434,0.012773556634783745
"Power for station use, bunker fuel and start-up costs also increased due these outages and preventive maintenance activities.",0.7566646337509155,0.03330415114760399,0.2100311815738678
"General and administrative expenses include additional =P219.53 million provision for impairment in BSEI, which was partially offset by lower salaries, management and professional fees during the year following the capitalization of project development costs.",0.07139541953802109,0.033400777727365494,0.8952037692070007
Prior year included one-off transactions such as =P105.48 million incidental expenses and =P186.51 million impairment of investment in NIBHI.,0.01963690295815468,0.3571828603744507,0.6231802105903625
Interest and other finance charges dropped year-on-year with lower interest on loans and the repayment of short- term loans during the first half of 2021 following ACEN’s equity capital raising activities.,0.0484943687915802,0.01139618270099163,0.9401094317436218
Equity in net income of associates and joint ventures increased mainly from income contributions from Salak- Darajat and NLR with better wind regime in current year and increase in ownership interest from same period last year.,0.9564481377601624,0.028018362820148468,0.015533525496721268
"The Group’s joint venture with BIM Group, Ninh Thuan wind farm, and with AMI Renewables, Quang Binh wind farm, both in Vietnam and have Feed-in Tariffs (FIT), since started commercial operation have contributed equity increase during the year.",0.944006085395813,0.04551149532198906,0.010482460260391235
"Other income mainly comprised of interest and other financial income from investments in redeemable preferred shares in associates and joint ventures, and from development loans and advances to associates and joint ventures.",0.03367611765861511,0.9506680965423584,0.01565580628812313
"Other Income for the current period also includes P=485 million realized forex gains from ACRI largely coming from redemption of redeemable preferred shares of UAC Energy Holdings Pty (“UACH”) last September, =P 254 million guarantee fee income, P=72 million PPE impairment reversals, P=21 million gain on deconsolidation of Ingrid and P=42 million realized gain from foreign currency forward contracts.",0.12827631831169128,0.854728639125824,0.01699504256248474
"In addition, the Group recognized recoveries from investment in NIBHI amounting to =P38 million impairment reversal upon the Group’s divestment to biomass.",0.6355754137039185,0.06409984081983566,0.3003247380256653
Prior year included one-off transaction such as P=867 million gain on disposal of investments in Infigen accounted as FVTPL.,0.30755868554115295,0.6738420128822327,0.018599284812808037
The decrease in provision for income tax - current was due to the lowering of the income tax rate from 30% to 25% due to the CREATE Act.,0.09512510895729065,0.2715185284614563,0.6333563923835754
Provision for deferred income tax in 2021 includes recognition of deferred tax of the Group’s NOLCO in current period taxable income.,0.046990036964416504,0.9329848885536194,0.020025089383125305
"Decrease in cash and cash equivalents were mainly attributable to investments in new projects, capitalized expenditures and ongoing constructions in project companies, net repayment of short-term and long-term loans, and payment of cash dividends.",0.1601894646883011,0.16054581105709076,0.6792647838592529
"The decrease was net of gross proceeds from SRO, FOO and Arran’s private placement amounting to P=10.27 billion, P=5.37 billion and P=11.88 billion, respectively.",0.018987394869327545,0.05494590103626251,0.9260666370391846
"This is to fund the Group’s various development and operating projects, as well as potential acquisitions.",0.1360231190919876,0.8560553789138794,0.007921495474874973
Short-term investments include cash placements to cover for expected loan principal and interest repayments upon maturity.,0.056863438338041306,0.9298645853996277,0.013272011652588844
"Fuel & spare parts went up as a result of SLTEC’s purchases of spare parts and other direct materials in preparation for maintenance works, coupled with the Group’s purchases of fuel which have not yet been consumed as at December 31, 2021.",0.9487856030464172,0.03500847890973091,0.016205867752432823
Current financial assets at FVOCI were reduced with the full redemption of (ACRI’s) investment in AYCFL redeemable preferred shares.,0.7107890844345093,0.20500758290290833,0.08420334756374359
Creditable withholding tax went up due to improvement in collection of ACEN’s receivable from retail customers and unutilized CWT.,0.9579508304595947,0.02356983907520771,0.01847934164106846
"Other current assets increased primarily due to ACEN’s foreign exchange forward contracts maturing within 12- month period, SLTEC’s advances to contractors and Group’s prepaid taxes.",0.9373148679733276,0.05242030695080757,0.010264841839671135
"Assets held for sale include Power Barges (PB) 101, 102 and 103 valued at its fair value less cost to sell amount.",0.03561662510037422,0.9488133788108826,0.015570029616355896
"The account also includes building improvements, machineries, tools, and equipment of ACEN and BSEI that are available for immediate sale.",0.03584035858511925,0.9490923881530762,0.01506723091006279
Investments in associates and joint ventures increased mainly due to the reclassification of Ingrid from subsidiary to joint venture (P=1.2 billion) following the effectivity of the Shareholder Agreement with APHPC on March 2021.,0.9288362264633179,0.06012524664402008,0.011038452386856079
"There are also new joint venture investments reported during the period such as Greencore3, Solar Philippines and Natures Renewable Energy Development Corporation (NAREDCO), and additional investment in UPC-ACE Australia.",0.47230684757232666,0.5195919275283813,0.008101233281195164
Accumulated equity in net earnings increased for the period largely coming from PhilWind (P=974 million) and Salak-Darajat (P=1.1 billion) but reduced by P=1.7 billion total dividend payout and NIBHI divestment.,0.8673710227012634,0.027569375932216644,0.10505959391593933
"Investments in other financial assets at amortized cost include investments in redeemable preferred shares of, and convertible loans extended to associates and joint ventures.",0.03484291955828667,0.9486818313598633,0.016475260257720947
"These increased with additional subscriptions into redeemable preferred shares of various international projects, as well as additional loan facilities extended.",0.9055613875389099,0.08519338816404343,0.009245299734175205
Noncurrent financial assets at FVTPL includes Compulsorily Convertible Debentures (CCDs) from Masaya Solar.,0.028801461681723595,0.9526044130325317,0.01859409548342228
"Plant, property and equipment’s increased mainly due to completion of Gigasol3’s solar power plant in Palauig, Zambales, and Solarace1’s solar power plant in Alaminos, Laguna, capitalization of =P1.8 billion for Balaoi wind farm project in Ilocos through BWPC and P=1.1 billion for the Alaminos Battery Energy Storage System (BESS) Project through Giga Ace 4.",0.7625792622566223,0.2300359606742859,0.007384836673736572
The Group also had P=135.8 million capitalized borrowing costs from project companies during the year.,0.05924517288804054,0.8960316777229309,0.04472314193844795
The increase was partially offset by =P590 million coming from Ingrid’s deconsolidation.,0.9395122528076172,0.035185184329748154,0.025302590802311897
Right-of-use asset’s decrease came from deconsolidation of Ingrid.,0.07873481512069702,0.08465073257684708,0.8366144895553589
"During the year, ACEN entered into an office lease agreement with ALI, offset by amortizations.",0.9417227506637573,0.03720616549253464,0.021071139723062515
Investment properties includes Bulacan Power’s land amounting to P=13.09 million.,0.054998867213726044,0.9349058270454407,0.010095282457768917
"Decrease is due to reclassification to Property, plant and equipment of a land owned by BCHC amounting to P=283.86 million which are leased out to other subsidiaries of the Group.",0.04582282528281212,0.7098498344421387,0.2443273365497589
Accounts and notes receivable – net of current portion increased primarily due to loans receivable from Greencore amounting to P=2.2 billion and to non-current portion of Loans and Interest Receivable of ACRI from related parties amounting to P=6.2 billion.,0.9538057446479797,0.027083298191428185,0.019111020490527153
Goodwill & other intangible assets decreased coming from amortizations for the period.,0.01195772085338831,0.018331818282604218,0.9697104096412659
"Majority of the balance of deferred tax asset came from recognition on accrued expenses, NOLCO, MCIT and lease liabilities.",0.022756876423954964,0.9408845901489258,0.03635856881737709
Deferred tax asset of the Group went down mainly due to the application of the Group’s NOLCO in current period taxable income.,0.008943464607000351,0.025090821087360382,0.9659656286239624
Input VAT non-current decreased due to reclassification of input vat to current as well as deconsolidation of Ingrid with P=266 million input VAT from importations.,0.1386130005121231,0.03464432805776596,0.8267426490783691
Other non-current assets include various advances to contractors for the ongoing project developments.,0.1545449048280716,0.8357816338539124,0.009673439897596836
Accounts payable and other current liabilities decreased following the full settlement of P=2.04 billion payables to APHPC this September for the acquisition of 20% interest in SLTEC through the assignment of ACEIC to ACEN in 2019.,0.009905621409416199,0.023012684658169746,0.9670817255973816
"Short-term loans decreased on repayments of bank loans to BDO (=P2.00 billion), CBC (=P1.35 billion) and SECB (P=800 million).",0.1187732145190239,0.028681226074695587,0.8525456190109253
"Availments during the period amounting to =P2.00 billion and P=1.00 billion from RCBC and BDO, respectively, were paid in full during the year.",0.05121831223368645,0.9293801784515381,0.019401535391807556
"Current portion of long-term loans increased due to reclassifications of currently maturing principal within 12- month period, offset by repayments during the year.",0.9531075954437256,0.022494882345199585,0.02439742349088192
Notes payable pertains to the US$400.0 million U.S. dollar-denominated senior guaranteed undated fixed-for-life (non-deferrable) Green Bonds (the Bonds) issued and listed in SGX-ST.,0.04083810746669769,0.9434136748313904,0.015748245641589165
"Long-term loans - net of current portion decreased due to the principal repayments by ACEN (P=964 million), Guimaras Wind (P=130 million), NPDC (=P140 million) and BWPC (=P178 million).",0.010489348322153091,0.021322231739759445,0.9681884050369263
"The decrease was offset by the new loans availed by ACEN and BWPC amounting to P=805 million and =P33 million, respectively, to fund various development and operating projects.",0.4537883996963501,0.037491243332624435,0.5087203979492188
SLTEC also paid principal amortization payment (P=225 million) and cash sweep prepayment (P=500 million).,0.03841300308704376,0.935710072517395,0.025876961648464203
Lease Liabilities-net of current portion increased mainly due to new office lease agreements with ALI.,0.9237326383590698,0.03908263146877289,0.037184856832027435
Majority of the balance of deferred income tax liabilities came from recognition on unrealized foreign exchange gains and right-of-use assets of the Group as at period ended.,0.027212239801883698,0.9373061656951904,0.03548159450292587
"Other non-current liabilities include P=1.13 billion trade payables in relation to a Multilateral Agreement signed by the Group, PEMC and other WESM participants.",0.04662325605750084,0.9285567998886108,0.024819908663630486
"Capital stock and additional paid in capital increased by 2.27 billion shares at P=2.37 from SRO, 4 billion shares at P=2.97 from the private placement with Arran and 1.58 billion shares at P=6.50 from FOO.",0.9333171844482422,0.05438995733857155,0.012292898260056973
"Proceeds from the SRO were used to fund ongoing Solar Power Projects of Solarace1, Gigasol3 and Greencore 3 Power Solutions, Inc. as well as other projects such as investment into a renewable energy laboratory, and funding for up to U.S.$100 million for new technology investments in the Philippines.",0.36514145135879517,0.6261883974075317,0.008670096285641193
"ACEN plans to utilize the proceeds of the Private Placement as follows: Funding of the development and construction of the Group’s renewable energy projects, including its Arayat solar project in Pampanga and Bayog wind project in Ilocos Norte, as well as possible expansions of existing plants and acquisition of other operating plants, of approximately up to P=10 billion, estimated to be used in the 1st half of 2021 at the earliest; Repayment of debt drawn earlier to fund development funding requirements; and Funding of working capital requirements and for general corporate purposes of approximately up to P=500 million, estimated to be used in the first quarter of 2021 at the earliest.",0.11580479145050049,0.8750658631324768,0.009129384532570839
"Proceeds from the FOO will be used to partially fund the development of renewable power projects in the pipeline and inorganic growth opportunities in and when they arise, repayment of loans and reduction of payables, and other general corporate requirements.",0.27131181955337524,0.7168518900871277,0.01183623168617487
There were also 8.19 million shares granted through the employee stock ownership plan of the Group.,0.03796503692865372,0.9484360814094543,0.0135988499969244
"The movement in other equity reserves pertain to the impact of the share swap transaction with ACEIC to acquire the latter’s ownership interest in various international business and assets (“Offshore Companies”) in exchange for ACEN’s issuance of additional primary shares via a tax-free exchange, which rendered prior period restatement to account for the retroactive impact.",0.08073270320892334,0.8983309268951416,0.020936375483870506
This business combination of entities under common control had a =P48.08 billion excess impact over subscription price from the acquisition.,0.015769528225064278,0.15773768723011017,0.8264927268028259
"Excess of consideration from acquisitions of non- controlling interest in MSPDC and NorthWind amounted P=261.73 million and =P723.97 million, respectively.",0.05985422804951668,0.9242661595344543,0.015879616141319275
The decrease in unrealized FV loss on equity instruments at FVOCI came from mark-to-market loss for UPC Sidrap for the current period and reversal of unrealized fair value gain upon redemption of AYCFL shares.,0.432087242603302,0.02690265141427517,0.5410100817680359
Unrealized fair value gain on derivative instruments designated as hedges decreased due to winding down of ACEN’s coal swap transactions which were all sold in third quarter of the year.,0.11666332930326462,0.03690339997410774,0.8464332222938538
The account also include BWPC’s mark-to-market gains from foreign exchange forward contracts.,0.7861330509185791,0.20432496070861816,0.009541956707835197
"Retained earnings increased from resulting net income earned for the period offset by P=1.20 billion dividends declared last March 19,2021 and paid last April 19, 2021.",0.9526691436767578,0.025871818885207176,0.021459072828292847
Non-controlling interests are mainly comprised of redeemable preferred shares (RPS) of ACEC held by ACEFIL.,0.029043851420283318,0.9543623924255371,0.01659373566508293
"Non-controlling interests’ share in net income amounted to =P2.42 billion, which was offset by dividends totaling P=2.23 billion.",0.05133485049009323,0.3244805634021759,0.6241845488548279
"There were also capital redemptions amounting to =P47.50 million in NorthWind, P=830.98 million ($16.31 million) in UAC Energy Holdings Pty (“UACH”) and P=19.51 billion ($400.00 million) in ACEC.",0.04361697658896446,0.9267189502716064,0.029664084315299988
"The Group also acquired the non-controlling interest in MSPDC and NorthWind with carrying amount of P=18.77 million and P=294.8 million, respectively.",0.05585497245192528,0.9311899542808533,0.012955080717802048
Current ratio & acid test ratio increased due to higher liquid assets such as receivables at period end alongside the decrease in current liabilities primarily from short-term loans repayment.,0.9456276297569275,0.016082314774394035,0.03829006850719452
Significant increase in D/E ratio was driven by additional liabilities with the issuance of bonds despite the increase in equity accounts.,0.9513218998908997,0.02732200361788273,0.021356182172894478
Asset-to-equity ratio also increased as the increase in total assets outpaced the increase in total equity.,0.9596371054649353,0.02196733094751835,0.018395625054836273
The increase in total debt and increase in cash and cash equivalents combined with lower capital accounts and retained earnings at year-end resulted to a lift in the ratio.,0.9314004778862,0.016005782410502434,0.05259374901652336
"Return on equity partially decreased despite higher net income year-on-year, while return on assets registered an increase due to higher generation capacities combined with the increase in the Group’s total assets, as compared in the same period last year.",0.28285637497901917,0.021946905180811882,0.6951967477798462
"Asset turnover’s increase mainly attributable to the Group’s efficiency in generating revenue from its assets, alongside the inclusion of international operations to ACEN.",0.9533392190933228,0.032927751541137695,0.013733072206377983
"There were no material off-balance sheet transactions, arrangements, obligations, and other relationships of the Parent Company with unconsolidated entities or other persons created during the reporting period.",0.015897927805781364,0.8864797353744507,0.09762229025363922
"ACEN has material commitments to invest in capital expenditure projects mainly in the following: 288MW solar project in Buguey and Lal-lo, Cagayan and the proposed 275MW expansion of Gigasol Palauig solar project in Zambales.",0.5740355849266052,0.4170111417770386,0.008953239768743515
"120MWdc solar power project in Alaminos, Laguna through Solarace1; 150MW diesel plant in Pililla, Rizal through Ingrid, a joint venture of ACEN, ACE Endevor and APHPC o 60MWdc solar power project in Palauig, Zambales through Gigasol3; 50MWac (72MWdc) solar power project in Arayat and Mexico, Pampanga through Greencore 3, a joint venture of ACEN, ACE Endevor and Citicore; 500MW solar power project in San Marcelino, Zambales through Santa Cruz Solar; 2x20 MW Alaminos Battery Energy Storage System (BESS) Project through Giga Ace 4; 160MW wind farm in Balaoi, Pagudpud, Ilocos Norte through BWPC, in partnership with UPC Renewables; Investment into 4MW renewable energy laboratory in Bataan through BSEI; 521MWdc New England Solar Farm (NESF) and adjacent 50MW battery energy storage system located near Uralla in New South Wales through UPC-ACE Australia, a joint venture of ACEN and UPC Renewables Australia.",0.12863770127296448,0.8614208102226257,0.009941479191184044
Various Vietnam wind farms: 252MW wind farm in Quang Binh through AMI Renewables Energy Joint Stock Company 88MW wind farm in Ninh Thuan through BIM Energy Joint Stock Co.(“BIME”) 40MW second phase of the Mui Ne Wind Farm in Binh Thuan through the partnership with the Blue Circle.,0.0871504694223404,0.9035308361053467,0.009318724274635315
60MW Lac Hoa & Hoa Dong wind farm in Soc Trang through a joint venture with UPC Funding of up to U.S.$100 million for new technology investments in the Philippines.,0.798219621181488,0.19472412765026093,0.007056211121380329
"Any known trends, events or uncertainties that have had or that were reasonably expected to have material favorable or unfavorable impact on net revenues/income from continuing operations The results of operations of ACEN and its subsidiaries depend to a significant extent, on the performance of the Philippine economy.",0.04550303891301155,0.8955447673797607,0.05895218253135681
"The current highly competitive environment, operation of priority-dispatch variable renewable energy, and community quarantines resulted in lower demand for electricity and have driven market prices of electricity downward.",0.014301656745374203,0.025100918486714363,0.9605973958969116
Movements in the WESM prices could have a significant favorable or unfavorable impact on the Group’s financial results.,0.02734675630927086,0.05148349329829216,0.9211698174476624
"Any known trends or any known demands, commitments, events or uncertainties that will result in or that are reasonably likely to result in the registrant’s liquidity increasing or decreasing in any material way - The Group is developing a line-up of renewable energy projects as part of its growth aspiration.",0.16897046566009521,0.776053786277771,0.05497576668858528
"Several capital raising activities were executed in 2021: the 2.27 billion shares sold through SRO, the subscription by Arran to 4 billion primary shares pursuant to a private placement, and the issuance of 1.58 billion primary shares for FOO.",0.08776050060987473,0.9025465846061707,0.009692944586277008
The wind regime is high during the northeast monsoon (“amihan”) season in the first and fourth quarter when wind turbines generate more power to be supplied to the grid.,0.17691296339035034,0.7948972582817078,0.028189729899168015
The generation drops in the second and third quarter due to low wind regime brought about by the southwest monsoon (“habagat”).,0.007215858902782202,0.022835034877061844,0.9699491262435913
