sentence,positive,neutral,negative
"Net Income Attributable to Equity holders of the Parent Company registered at P28.1 billion for 2017, a 7% improvement from the previous year’s Net Income of P26.2 billion, which included a one-time gain on the consolidation of BDO Life as well as higher trading gains.",0.9551306962966919,0.019560841843485832,0.02530842460691929
Net Interest Income soared 25% to P81.8 billion on account of expansion in earning assets as well as the continuing improvement in net interest margins.,0.957512378692627,0.024351533502340317,0.01813608966767788
"The Bank maintained its conservative impairment provisioning allocating P6.5 billion for loans, securities, ROPA and other assets.",0.5674186944961548,0.4155022203922272,0.017079075798392296
"Other Income climbed 13% to P47.2 billion as Service Charges and Fees, Trust Fees, Foreign Exchange Gains and Insurance Premiums improved 35%, 4%, 15% and 23%, respectively.",0.9586611390113831,0.019850347191095352,0.021488523110747337
"On the other hand, Trading Gain dropped to P450 million while Miscellaneous Income slid to P4.5 billion as the 2016 level included a one-time gain on the consolidation of BDO Life.",0.007390391547232866,0.017693528905510902,0.9749161005020142
Operating Expenses rose 21% to P84.9 billion due to the following: Compensation and Benefits grew 11% to P27.4 billion from merit increases and a higher manpower count owing to business expansion.,0.9590924382209778,0.015271801501512527,0.025635752826929092
Occupancy expenses hiked 10% to P8.4 billion on an expanded distribution network.,0.9210217595100403,0.01545681245625019,0.06352145969867706
Taxes and Licenses climbed 14% to P8.3 billion mainly from higher gross receipts taxes on interest and fee-based income.,0.9564725756645203,0.022936634719371796,0.02059071697294712
Insurance expenses increased 9% on a larger deposit base.,0.9619119167327881,0.023121226578950882,0.014966845512390137
"Advertising expenses went up 27% due to higher spending on advertising, marketing and promotional campaigns.",0.9578248262405396,0.020804323256015778,0.021370848640799522
"Security, Clerical and Janitorial expenses as well as Other Operating Expenses hiked 12% and 48%, respectively, primarily from an expanded distribution network and increased business volumes.",0.8791163563728333,0.01601383648812771,0.10486987978219986
Litigation/Assets Acquired expenses moved up 16% due to higher ROPA-related expenses.,0.9528976082801819,0.01656029187142849,0.030542096123099327
"Policy Reserves as well as Insurance Benefits and Claims rose 35% and 15%, respectively.",0.9546647667884827,0.020638208836317062,0.0246970783919096
Tax Expense grew to P9.5 billion on higher taxable income and lower write-offs of fully- provided assets.,0.9433704018592834,0.020097078755497932,0.03653249889612198
"From a Consolidated Net Income of P28.1 billion, Total Comprehensive Income for 2017 stood at P26.2 billion.",0.038733094930648804,0.9291232824325562,0.03214357793331146
"This included a drop in unrealized gains on AFS Securities of P92 million, a negative P8 million translation adjustment related to foreign operations, an actuarial loss on retirement benefit asset amounting to P2.6 billion, a remeasurement of life insurance reserves of P785 million and a P3 million share in Other Comprehesive Loss of subsidiaries and affiliates.",0.008761822246015072,0.0186099074780941,0.9726282954216003
The Total Comprehensive Income registered a 19% improvement from P22.1 billion in 2016.,0.9489148259162903,0.02064990997314453,0.030435271561145782
"Return on Average Common Equity, Return on Average Equity and Return on Average Assets declined to 10.2%, 10.2% and 1.1%, respectively, as Net Income improvement was outpaced by growth in Equity and Total Resources.",0.007438845466822386,0.019366133958101273,0.9731950759887695
Net Interest Margin improved to 3.48% owing to growth in earning assets and improvement in funding mix.,0.9625381827354431,0.020855750888586044,0.01660599187016487
Capital to Risk Assets went up to 14.5% due to the SRO as well as continued profitable operations.,0.9558497071266174,0.0260187778621912,0.01813146285712719
Basic Earnings Per Share dropped to P6.42 owing to a larger number of common shares outstanding due to the SRO.,0.006782525219023228,0.01719537004828453,0.9760220646858215
Liquidity Ratio went down to 31.6% as the Bank focused on loan expansion.,0.006982141640037298,0.020570233464241028,0.9724475741386414
"Solvency Ratio and Asset-to-Equity Ratio declined 174.4% apiece to 794.3% and 894.3%, respectively, owing to a larger capital base following the SRO.",0.009407639503479004,0.016216985881328583,0.9743753671646118
Interest Rate Coverage Ratio improved to 308.2% from a higher pre-tax income.,0.9624215960502625,0.020303022116422653,0.017275430262088776
Profit Margin went down to 19.1% as cost growth outpaced revenue growth.,0.00674775056540966,0.01979166455566883,0.9734606146812439
"The Bank reported an all-time high net income of P28.1 billion in 2017 on strong growth across all business segments, matching the Bank’s earnings guidance on the back of solid growth in loans, low-cost deposits and fee-income.",0.9564681053161621,0.02751845307648182,0.01601341925561428
"Customer loans rose by 18% P1.8 trillion on broad-based increases across all loan segments, while total deposits went up 11% to P2.1 trillion, led by the 12% growth in low- cost CASA deposits, comprising 73% of total deposits.",0.9567558169364929,0.025230221450328827,0.018013926222920418
"As a result, net interest income rose by 25% to P81.8 billion.",0.9580064415931702,0.02446560375392437,0.01752794347703457
"Non-interest income contributed P47.2 billion, higher by 13%, with fee-based income accounting for P28.9 billion for a 30% expansion.",0.944354236125946,0.03615361452102661,0.019492190331220627
"In addition, insurance premiums went up 23% to P9.9 billion.",0.9581570029258728,0.022173510864377022,0.019669489935040474
These compensated for the expected 20% decline in trading and forex gains to P3.9 billion given the challenging market conditions.,0.03424973785877228,0.011161675676703453,0.9545886516571045
"Overall, gross operating income advanced by 20% to P129.0 billion.",0.9598402976989746,0.021387489512562752,0.018772145733237267
"Meanwhile, operating expenses rose by 21% to P84.9 billion.",0.9596825242042542,0.017212478443980217,0.023104935884475708
"However, excluding extraordinary items, operating expenses would have increased by 15%, reflecting BDO’s continuing investments in its branch network and strategic initiatives.",0.955602765083313,0.026160763576626778,0.0182364359498024
"The Bank added 76 branches, bringing total consolidated branches (including HK and ONB branches) to 1,180, in 2017.",0.9006451368331909,0.09070400148630142,0.00865081511437893
The Bank set aside higher provisions amounting to P6.5 billion to cover required provisioning associated with the change in loan loss methodology to Expected Credit Losses (ECL) related to BSP Circular 855 and PFRS9.,0.8245716094970703,0.1598389446735382,0.015589402057230473
Gross non-performing loan (NPL) ratio improved to 1.2% from 1.3% as of year-end 2016.,0.9547075033187866,0.019281744956970215,0.02601080946624279
NPL cover improved to 146% from 139% in 2016.,0.95456463098526,0.021305523812770844,0.024129843339323997
"The Bank’s capital base stood at P298.3 billion, with Capital Adequacy Ratio (CAR) and Common Equity Tier 1 (CET1) ratio at 14.5% and 12.9%, respectively, both well above regulatory levels.",0.7999738454818726,0.1873113214969635,0.012714793905615807
"The Bank believes that its focused growth strategy, robust business franchise and solid balance sheet and capital base place the Bank well-positioned to tap opportunities in growth sectors benefiting from the country’s favorable demographics and the government’s infrastructure build-up.",0.9442679286003113,0.04378024488687515,0.01195190567523241
"The Philippines is expected to continue posting above-trend growth driven by buoyant household consumption, bullish government infrastructure spending, and continued export recovery.",0.9524874091148376,0.025004137307405472,0.022508488968014717
"Among the potential headwinds, however, are higher inflation and interest rates, weakening peso due to a growing current account deficit, and lower investments following the removal of preferential tax rates that potentially reduce the competitiveness of BPOs and multinational companies operating in the country.",0.012891995720565319,0.018583495169878006,0.9685245156288147
"With the Philippine economy expected to sustain its growth momentum, BDO will continue to tap opportunities in its customer segments and build on its initiatives that will allow the Bank to further expand across underserved segments and growth areas benefitting from the country’s favorable demographics and the government’s infrastructure program.",0.9434666037559509,0.044461943209171295,0.012071390636265278
"Trends, events or uncertainties, which can have a material impact on liquidity, are explained under item 6(2) of SEC 17-A of the Bank.",0.020258061587810516,0.9317419528961182,0.0480000264942646
The internal and external sources of liquidity are discussed under item 6(2) of SEC Form 17-A of the Bank.,0.030243724584579468,0.9498316049575806,0.019924618303775787
"Trends, events or uncertainties, which can have a material impact on sales, are explained under item 6(2) of SEC 17-A of the Bank.",0.021187908947467804,0.939700722694397,0.03911129757761955
The causes for any material changes from 2015-2017 are explained in item 6(1) of SEC Form 17-A of the Bank.,0.01744155026972294,0.912605345249176,0.06995314359664917
